Family	Ingroup0	Ingroup1	Outgroup
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Chlorocebus_cynosuros
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Rhinopithecus_strykeri
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Trachypithecus_pileatus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Lophocebus_aterrimus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Trachypithecus_vetulus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Macaca_fascicularis
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Chlorocebus_tantalus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Macaca_tonkeana
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Cercocebus_atys
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Theropithecus_gelada
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Mandrillus_sphinx
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Nasalis_larvatus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Chlorocebus_pygerythrus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Simias_concolor
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Trachypithecus_obscurus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Pygathrix_nigripes
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Rhinopithecus_roxellana
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Papio_papio
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Rhinopithecus_bieti
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Cercocebus_torquatus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Rhinopithecus_avunculus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Pygathrix_nemaeus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Macaca_leonina
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Semnopithecus_entellus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Macaca_silenus
Cercopithecidae	Macaca_assamensis	Cercopithecus_diana	Colobus_guereza
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Mandrillus_leucophaeus
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Trachypithecus_johnii
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Lophocebus_aterrimus
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Trachypithecus_vetulus
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Theropithecus_gelada
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Mandrillus_sphinx
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Nasalis_larvatus
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Simias_concolor
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Semnopithecus_entellus
Cercopithecidae	Macaca_assamensis	Cercocebus_torquatus	Colobus_guereza
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Mandrillus_leucophaeus
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Trachypithecus_johnii
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Lophocebus_aterrimus
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Trachypithecus_vetulus
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Theropithecus_gelada
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Mandrillus_sphinx
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Nasalis_larvatus
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Simias_concolor
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Semnopithecus_entellus
Cercopithecidae	Macaca_assamensis	Rhinopithecus_avunculus	Colobus_guereza
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Rhinopithecus_brelichi
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Mandrillus_leucophaeus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Cercocebus_chrysogaster
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_nemestrina
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_fuscata
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_mulatta
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Trachypithecus_johnii
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_cyclopis
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Papio_ursinus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_arctoides
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Chlorocebus_cynosuros
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Rhinopithecus_strykeri
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Trachypithecus_pileatus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Lophocebus_aterrimus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Trachypithecus_vetulus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_fascicularis
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Chlorocebus_tantalus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_tonkeana
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Cercocebus_atys
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Theropithecus_gelada
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Mandrillus_sphinx
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Nasalis_larvatus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Chlorocebus_pygerythrus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Simias_concolor
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Trachypithecus_obscurus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Pygathrix_nigripes
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Rhinopithecus_roxellana
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Papio_papio
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Rhinopithecus_bieti
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Cercocebus_torquatus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Rhinopithecus_avunculus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Pygathrix_nemaeus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_leonina
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Semnopithecus_entellus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Macaca_silenus
Cercopithecidae	Macaca_assamensis	Cercopithecus_mitis	Colobus_guereza
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Mandrillus_leucophaeus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Macaca_nemestrina
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Trachypithecus_johnii
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Chlorocebus_cynosuros
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Trachypithecus_pileatus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Lophocebus_aterrimus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Trachypithecus_vetulus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Macaca_fascicularis
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Cercocebus_atys
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Theropithecus_gelada
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Mandrillus_sphinx
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Nasalis_larvatus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Chlorocebus_pygerythrus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Simias_concolor
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Pygathrix_nigripes
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Cercocebus_torquatus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Rhinopithecus_avunculus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Semnopithecus_entellus
Cercopithecidae	Macaca_assamensis	Pygathrix_nemaeus	Colobus_guereza
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Mandrillus_leucophaeus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Cercocebus_chrysogaster
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Macaca_nemestrina
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Macaca_mulatta
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Trachypithecus_johnii
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Chlorocebus_cynosuros
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Trachypithecus_pileatus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Lophocebus_aterrimus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Trachypithecus_vetulus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Macaca_fascicularis
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Chlorocebus_tantalus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Cercocebus_atys
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Theropithecus_gelada
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Mandrillus_sphinx
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Nasalis_larvatus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Chlorocebus_pygerythrus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Simias_concolor
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Pygathrix_nigripes
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Cercocebus_torquatus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Rhinopithecus_avunculus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Pygathrix_nemaeus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Semnopithecus_entellus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Macaca_silenus
Cercopithecidae	Macaca_assamensis	Macaca_leonina	Colobus_guereza
Cercopithecidae	Macaca_assamensis	Semnopithecus_entellus	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Mandrillus_leucophaeus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Macaca_nemestrina
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Trachypithecus_johnii
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Chlorocebus_cynosuros
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Trachypithecus_pileatus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Lophocebus_aterrimus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Trachypithecus_vetulus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Macaca_fascicularis
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Cercocebus_atys
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Theropithecus_gelada
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Mandrillus_sphinx
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Nasalis_larvatus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Chlorocebus_pygerythrus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Simias_concolor
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Pygathrix_nigripes
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Cercocebus_torquatus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Rhinopithecus_avunculus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Semnopithecus_entellus
Cercopithecidae	Macaca_assamensis	Macaca_silenus	Colobus_guereza
Cercopithecidae	Macaca_assamensis	Colobus_guereza	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Rhinopithecus_brelichi
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Mandrillus_leucophaeus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Cercocebus_chrysogaster
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_nemestrina
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_fuscata
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_mulatta
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Trachypithecus_johnii
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_cyclopis
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Papio_ursinus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_arctoides
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Chlorocebus_cynosuros
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Rhinopithecus_strykeri
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Trachypithecus_pileatus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Lophocebus_aterrimus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Trachypithecus_vetulus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_fascicularis
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Chlorocebus_tantalus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_tonkeana
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Cercocebus_atys
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Theropithecus_gelada
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Mandrillus_sphinx
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Nasalis_larvatus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Chlorocebus_pygerythrus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Simias_concolor
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Erythrocebus_patas
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Trachypithecus_obscurus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Pygathrix_nigripes
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Rhinopithecus_roxellana
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Papio_papio
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Rhinopithecus_bieti
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Cercocebus_torquatus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Rhinopithecus_avunculus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Pygathrix_nemaeus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_leonina
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Semnopithecus_entellus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Macaca_silenus
Cercopithecidae	Macaca_assamensis	Macaca_thibetana	Colobus_guereza
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Mandrillus_leucophaeus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Cercocebus_chrysogaster
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Macaca_nemestrina
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Macaca_mulatta
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Trachypithecus_johnii
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Chlorocebus_cynosuros
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Trachypithecus_pileatus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Lophocebus_aterrimus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Trachypithecus_vetulus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Macaca_fascicularis
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Chlorocebus_tantalus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Cercocebus_atys
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Theropithecus_gelada
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Mandrillus_sphinx
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Nasalis_larvatus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Chlorocebus_pygerythrus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Simias_concolor
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Pygathrix_nigripes
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Cercocebus_torquatus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Rhinopithecus_avunculus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Pygathrix_nemaeus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Semnopithecus_entellus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Macaca_silenus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_diana	Colobus_guereza
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Mandrillus_leucophaeus
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Trachypithecus_johnii
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Lophocebus_aterrimus
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Trachypithecus_vetulus
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Macaca_sylvanus
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Theropithecus_gelada
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Mandrillus_sphinx
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Nasalis_larvatus
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Simias_concolor
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Erythrocebus_patas
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Semnopithecus_entellus
Cercopithecidae	Rhinopithecus_bieti	Cercocebus_torquatus	Colobus_guereza
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Mandrillus_leucophaeus
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Trachypithecus_johnii
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Lophocebus_aterrimus
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Trachypithecus_vetulus
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Macaca_sylvanus
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Theropithecus_gelada
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Mandrillus_sphinx
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Nasalis_larvatus
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Simias_concolor
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Erythrocebus_patas
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Semnopithecus_entellus
Cercopithecidae	Rhinopithecus_bieti	Rhinopithecus_avunculus	Colobus_guereza
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Mandrillus_leucophaeus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Cercocebus_chrysogaster
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Macaca_nemestrina
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Macaca_mulatta
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Trachypithecus_johnii
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Chlorocebus_cynosuros
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Trachypithecus_pileatus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Lophocebus_aterrimus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Trachypithecus_vetulus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Macaca_fascicularis
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Chlorocebus_tantalus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Cercocebus_atys
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Theropithecus_gelada
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Mandrillus_sphinx
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Nasalis_larvatus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Chlorocebus_pygerythrus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Simias_concolor
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Erythrocebus_patas
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Pygathrix_nigripes
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Cercocebus_torquatus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Rhinopithecus_avunculus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Pygathrix_nemaeus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Semnopithecus_entellus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Macaca_silenus
Cercopithecidae	Rhinopithecus_bieti	Cercopithecus_mitis	Colobus_guereza
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Mandrillus_leucophaeus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Macaca_nemestrina
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Trachypithecus_johnii
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Chlorocebus_cynosuros
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Trachypithecus_pileatus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Lophocebus_aterrimus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Trachypithecus_vetulus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Macaca_fascicularis
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Macaca_sylvanus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Cercocebus_atys
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Theropithecus_gelada
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Mandrillus_sphinx
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Nasalis_larvatus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Chlorocebus_pygerythrus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Simias_concolor
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Erythrocebus_patas
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Pygathrix_nigripes
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Cercocebus_torquatus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Rhinopithecus_avunculus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Semnopithecus_entellus
Cercopithecidae	Rhinopithecus_bieti	Pygathrix_nemaeus	Colobus_guereza
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Mandrillus_leucophaeus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Cercocebus_chrysogaster
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Macaca_nemestrina
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Macaca_mulatta
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Trachypithecus_johnii
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Chlorocebus_cynosuros
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Trachypithecus_pileatus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Lophocebus_aterrimus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Trachypithecus_vetulus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Macaca_fascicularis
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Macaca_sylvanus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Chlorocebus_tantalus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Cercocebus_atys
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Theropithecus_gelada
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Mandrillus_sphinx
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Nasalis_larvatus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Chlorocebus_pygerythrus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Simias_concolor
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Erythrocebus_patas
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Pygathrix_nigripes
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Cercocebus_torquatus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Rhinopithecus_avunculus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Pygathrix_nemaeus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Semnopithecus_entellus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Macaca_silenus
Cercopithecidae	Rhinopithecus_bieti	Macaca_leonina	Colobus_guereza
Cercopithecidae	Rhinopithecus_bieti	Semnopithecus_entellus	Macaca_sylvanus
Cercopithecidae	Rhinopithecus_bieti	Semnopithecus_entellus	Erythrocebus_patas
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Mandrillus_leucophaeus
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Macaca_nemestrina
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Trachypithecus_johnii
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Chlorocebus_cynosuros
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Trachypithecus_pileatus
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Lophocebus_aterrimus
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Trachypithecus_vetulus
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Macaca_fascicularis
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Macaca_sylvanus
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Cercocebus_atys
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Theropithecus_gelada
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Mandrillus_sphinx
Cercopithecidae	Rhinopithecus_bieti	Macaca_silenus	Nasalis_larvatus
