Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Culter alburnus	60.925	21	0.25	4	1	0.8	0.2
Cuora trifasciata	48.4166666666667	276	0.183098591549296	28	6	0.845238095238095	0.154761904761905
Cyanopica cyanus	58	32	0.186440677966102	7	1	0.839795918367347	0.160204081632653
Cyclarhis gujanensis	54.2083333333333	650	0.194029850746269	43	11	0.8375	0.1625
Cynomys ludovicianus	61.3333333333333	167	0.5	5	3	0.654761904761905	0.345238095238095
Cynomys mexicanus	58	50.5	0.5	2	1	0.666666666666667	0.333333333333333
Cynops ensicauda	39.55	237	0.289408866995074	12	5	0.773333333333333	0.226666666666667
Cynops pyrrhogaster	36.8333333333333	442	0.215384615384615	63	13	0.822784810126582	0.177215189873418
Cynopterus brachyotis	23	36	0.215384615384615	6	1	0.8125	0.1875
Cynopterus sp	32.4	147	0.08	52	4	0.925925925925926	0.0740740740740741
Cynopterus sphinx	29.6666666666667	89	0.12	23	3	0.892857142857143	0.107142857142857
Cyprinella caerulea	41.5	95	0.333333333333333	6	3	0.730769230769231	0.269230769230769
Cyprinella lepida	44.55	561	0.138409961685824	107	13	0.878418329637842	0.121581670362158
Cyprinella lutrensis	36.4	207	0.065194292653309	116	6	0.938795986622074	0.0612040133779264
Cyprinella venusta	37.6666666666667	194	0.0789473684210526	71	5	0.926829268292683	0.0731707317073171
Cyprinodon variegatus	43.5	63	0.142857142857143	14	2.5	0.857142857142857	0.142857142857143
Cyprinus carpio	43.0625	43	0.102564102564103	6	1	0.9	0.1
Danio rerio	21	126	0.115384615384615	49	6	0.896551724137931	0.103448275862069
Dasypus novemcinctus	40	56	0.2	5	1	0.833333333333333	0.166666666666667
Deinagkistrodon acutus	47.9166666666667	211	0.333333333333333	17	4	0.75	0.25
Delphinus delphis	21	0	0	7	0	1	0
Deltamys kempi	21	57	0.235294117647059	15	3	0.80952380952381	0.19047619047619
Dendrocopos major	22	22	0.25	2	1	0.708333333333333	0.291666666666667
Dendropsophus reticulatus	35	69.5	0.266666666666667	6.5	2	0.783625730994152	0.216374269005848
Desmodus rotundus	50.6538461538462	807	0.52	48	17	0.657894736842105	0.342105263157895
Desmognathus fuscus	55.1052631578947	684	0.202898550724638	57	11	0.831325301204819	0.168674698795181
Diadophis punctatus	44.9333333333334	422	0.172413793103448	57	9	0.852941176470588	0.147058823529412
Dicamptodon tenebrosus	51	56	0.0833333333333333	14	1	0.923076923076923	0.0769230769230769
Dicrurus forficatus	21	21	0.1	2	1	0.833333333333333	0.166666666666667
Diodon holocanthus	58	0	0	5.5	0	1	0
Diplodus vulgaris	21	0	0	4	0	1	0
Diplomystes nahuelbutaensis	21	0	0	25	0	1	0
Dipodillus campestris	42.3388888888889	116	0.1	18	2	0.909090909090909	0.0909090909090909
Diptychus maculatus	28.5	137	0.13953488372093	38	5	0.877551020408163	0.122448979591837
Dolloidraco longedorsalis	58	15	0.25	2	1	0.666666666666667	0.333333333333333
Doryrhamphus excisus	21	21	0.027027027027027	34	1	0.973684210526316	0.0263157894736842
Drymarchon couperi	111.25	164	0.133333333333333	13.5	1	0.878676470588235	0.121323529411765
Dryomys nitedula	41	246	0.0659340659340659	88	6	0.938144329896907	0.0618556701030928
Echinotriton andersoni	51	58	0.12390350877193	11	1	0.888888888888889	0.111111111111111
Ectopistes migratorius	53	0	0	2	0	1	0
Eidolon dupreanum	58	58	0.181818181818182	8	1	0.846153846153846	0.153846153846154
Eidolon helvum	58	0	0	6	0	1	0
Elaphe quadrivirgata	21	42	0.3125	8	2	0.761904761904762	0.238095238095238
Elassoma zonatum	44.6153846153846	599	0.14018691588785	96	14	0.877049180327869	0.122950819672131
Elephas maximus	36.4	44	0.25	9	2	0.8	0.2
Eleutheronema tetradactylum	58	58	0.25	2	1	0.775	0.225
Elgaria multicarinata	46.3333333333333	139	0.142857142857143	24	3	0.875	0.125
Elopichthys bambusa	77	271.5	2	1	4	0.236111111111111	0.763888888888889
Empidonax difficilis	76.75	64	0.166666666666667	1	1	0.583333333333333	0.416666666666667
Empidonax traillii	45	32	0.25	3	1	0.8	0.2
Engraulis encrasicolus	21	21	0.0357142857142857	11	1	0.96551724137931	0.0344827586206897
Eopsaltria australis	46	132	0.121951219512195	18	3	0.890243902439024	0.109756097560976
Eopsaltria griseogularis	38.5	67	1	2	2	0.5	0.5
Eospalax baileyi	45.2	81	0.0740740740740741	34	2	0.931034482758621	0.0689655172413793
Eospalax cansus	52	42	0.0444444444444444	23	1	0.957446808510638	0.0425531914893617
Eothenomys chinensis	37.5	219	0.0652173913043478	89	6	0.938775510204082	0.0612244897959184
Eothenomys custos	21	61	0.0625	127	2	0.941176470588235	0.0588235294117647
Eothenomys melanogaster	39.5	100	0.0909090909090909	34	3	0.914285714285714	0.0857142857142857
Eothenomys miletus	21.3	63	0.0882352941176471	30	3	0.918918918918919	0.0810810810810811
Eozapus setchuanus	34.25	143	0.0816326530612245	98	5	0.924528301886792	0.0754716981132075
Epinephelus coioides	64	64	0.153846153846154	7	1	0.857142857142857	0.142857142857143
Epinephelus fuscoguttatus	61	83	0.133333333333333	4	1.5	0.875	0.125
Epinephelus lanceolatus	46.0416666666667	290	0.116204051012753	81.5	6	0.892105263157895	0.107894736842105
Epinephelus marginatus	50.5	121	0.708333333333333	3	2	0.571428571428571	0.428571428571429
Epomophorus gambianus	21	0	0	8	0	1	0
Epomops buettikoferi	58	58	0.25	4	1	0.8	0.2
Epomops franqueti	81	128	0.125	8	1	0.888888888888889	0.111111111111111
Equus asinus	48	95.5	0.222222222222222	9	2	0.811738648947951	0.188261351052049
Equus caballus	44.0833333333333	21	0.142857142857143	4	1	0.875	0.125
Equus przewalskii	64	81	0.215384615384615	10	1	0.822916666666667	0.177083333333333
Eremias argus	59.5	182	0.1	28	2	0.909090909090909	0.0909090909090909
Eremias brenchleyi	47.3571428571429	740	0.2	87	16	0.833333333333333	0.166666666666667
Eremias persica	51	423	0.132530120481928	70	9	0.882978723404255	0.117021276595745
Eremias velox	61.0454545454545	269	0.2	17	7	0.833333333333333	0.166666666666667
Eremophila alpestris	51.825	21	0.0909090909090909	10	1	0.916666666666667	0.0833333333333333
Eschrichtius robustus	48.25	46	0.5	2	1	0.666666666666667	0.333333333333333
Esox lucius	81	81	0.166666666666667	1	1	0.666666666666667	0.333333333333333
Esox reichertii	NA	0	0	3	0	1	0
Etheostoma caeruleum	26.7261904761905	121	0.0958904109589041	67	4	0.9125	0.0875
Etheostoma crossopterum	31	84	0.0866141732283465	20	1	0.920289855072464	0.0797101449275362
Etheostoma fragi	21	21	0.2	3	1	0.833333333333333	0.166666666666667
Etheostoma kantuckeense	21	84	0.115831842576029	41	4	0.895833333333333	0.104166666666667
Etheostoma lawrencei	19	42	0.0769230769230769	25	2	0.928571428571429	0.0714285714285714
Etheostoma nigripinne	40.3333333333333	295	0.153846153846154	100	11	0.866666666666667	0.133333333333333
Etheostoma olmstedi	34.6875	121	0.103896103896104	54.5	4	0.905882352941176	0.0941176470588235
Etheostoma spectabile	21	105	0.0588235294117647	82	5	0.944444444444444	0.0555555555555556
Etheostoma tetrazonum	21	105	0.0789473684210526	73	5	0.926829268292683	0.0731707317073171
Etheostoma uniporum	26.2857142857143	163	0.179487179487179	37	6	0.847826086956522	0.152173913043478
Euchiloglanis kishinouyei	84.8571428571429	327	1	4	5	0.444444444444444	0.555555555555556
Euchoreutes naso	51	0	0	9	0	1	0
Eulemur rubriventer	56.5	110	0.222527472527473	12	2	0.8125	0.1875
Eulemur rufus	40.25	114	0.21395881006865	11	3	0.821428571428571	0.178571428571429
Eumetopias jubatus	64.3333333333333	99	0.5	2	1	0.633333333333333	0.366666666666667
Eumyias panayensis	53.5625	647	0.375	35	12	0.727272727272727	0.272727272727273
Eurycea bislineata	55.5	132	0.263157894736842	3	2	0.666666666666667	0.333333333333333
Eurycea chamberlaini	52.7333333333333	503	0.35959595959596	17	10	0.73551912568306	0.26448087431694
Eurycea multiplicata	46.0666666666667	331	0.0970873786407767	89	7	0.911504424778761	0.0884955752212389
Eurycea quadridigitata	61.6949152542373	1091	0.552083333333333	50	19	0.644295302013423	0.355704697986577
Eurycea tynerensis	47.3636363636364	360	0.127272727272727	74	8	0.887096774193548	0.112903225806452
Eurycea wilderae	60.075	460	0.315789473684211	32	8	0.76	0.24
Eutropis multicarinata	45.2645502645503	1046	0.302325581395349	86	23	0.767857142857143	0.232142857142857
Eutropis multifasciata	63.4333333333334	244	0.116279069767442	39	4	0.895833333333333	0.104166666666667
Exocoetus monocirrhus	21	0	0	9	0	1	0
Exocoetus volitans	32	0	0	6	0	1	0
Falco peregrinus	155	0	0	3	0	1	0
Falco tinnunculus	42.5	38	0.0909090909090909	12	1	0.894736842105263	0.105263157894737
Felis catus	76.0119047619048	303	0.714285714285714	6	4	0.555555555555556	0.444444444444444
Felis silvestris	47.6666666666667	46	0.150375939849624	14	1	0.863636363636364	0.136363636363636
Ficedula hyperythra	63.75	58	0.181818181818182	15.5	1	0.83974358974359	0.16025641025641
Forcipiger flavissimus	21	21	0.35	3.5	1	0.75	0.25
Forpus passerinus	46	0	0	5	0	1	0
Fringilla coelebs	40.5	246	0.212121212121212	27	5	0.825	0.175
Fundulus heteroclitus	56.9583333333333	96	0.157894736842105	7	2	0.863636363636364	0.136363636363636
Fundulus notatus	47.75	230	0.142684108527132	34	5	0.872727272727273	0.127272727272727
Fundulus olivaceus	30.5	181	0.210526315789474	20	5	0.826086956521739	0.173913043478261
Gadus chalcogrammus	56	42	0.2	5	1	0.833333333333333	0.166666666666667
Gadus morhua	23	0	0	3	0	1	0
Galaxias truttaceus	NA	0	0	6	0	1	0
Galea musteloides	53.4	111.5	0.126760563380282	34.5	3.5	0.8875	0.1125
Galemys pyrenaicus	39.4166666666667	45	0.222222222222222	7	2	0.818181818181818	0.181818181818182
Gallotia galloti	21	0	0	9	0	1	0
Gallus gallus	58	58	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Gambelia sila	67.5833333333333	278	0.380952380952381	11	4	0.714285714285714	0.285714285714286
Gambelia wislizenii	61.4285714285714	319	0.21875	27	5	0.82051282051282	0.179487179487179
Garra orientalis	23	21	0.05	7	1	0.888888888888889	0.111111111111111
Garrulax canorus	58	21	0.142857142857143	4	1	0.875	0.125
Garrulax chinensis	58	58	0.0571895424836601	7	1	0.945906432748538	0.054093567251462
Garrulus glandarius	39.6666666666667	96	0.4	6	2	0.714285714285714	0.285714285714286
Gazella dorcas	59.6666666666667	85	0.166666666666667	10	2	0.857142857142857	0.142857142857143
Gazella gazella	55	46	0.037037037037037	5	1	0.964285714285714	0.0357142857142857
Gazella subgutturosa	68.3333333333333	136	0.5	3	2	0.666666666666667	0.333333333333333
Gekko gecko	61.0769230769231	965	0.378378378378378	45	16	0.722222222222222	0.277777777777778
Gekko swinhonis	52.6153846153846	659	0.119352869352869	113	13	0.893129770992366	0.106870229007634
Genetta genetta	50.5	80.5	0.048783712321523	39	2	0.953485576923077	0.0465144230769231
Genetta maculata	38.6666666666667	21	0.129166666666667	8	1	0.882352941176471	0.117647058823529
Gerbilliscus leucogaster	47.1111111111111	337	0.168079096045198	42	7	0.855072463768116	0.144927536231884
Gerbillus gerbillus	69.75	0	0	13	0	1	0
Gerbillus henleyi	39.4	143	0.189189189189189	48	4	0.840909090909091	0.159090909090909
Gerbillus nancillus	21	21	0.0714285714285714	13	1	0.933333333333333	0.0666666666666667
Gerbillus nanus	45.5	203	0.0833333333333333	57	4	0.923076923076923	0.0769230769230769
Gerbillus pyramidum	58	58	0.1	3	1	0.909090909090909	0.0909090909090909
Gerbillus tarabuli	21	21	0.0909090909090909	11	1	0.916666666666667	0.0833333333333333
Gerrhonotus infernalis	55.3333333333333	46	0.333333333333333	3	1	0.75	0.25
Gila conspersa	NA	0	0	9.5	0	1	0
Gila nigrescens	54.3333333333333	21	0.2	3	1	0.8	0.2
Giraffa camelopardalis	56.1	195	0.163978494623656	30	4	0.859126984126984	0.140873015873016
Girardinus metallicus	51	81	0.208333333333333	5	1	0.827586206896552	0.172413793103448
Glaucomys sabrinus	39.75	21	0.0547945205479452	3	1	0.901234567901235	0.0987654320987654
Glirulus japonicus	40.8	107	0.0384615384615385	72	3	0.962962962962963	0.037037037037037
Gloydius brevicaudus	40	64	0.0714285714285714	27	1	0.933333333333333	0.0666666666666667
Gloydius ussuriensis	108.5	112	0.5	1	1	0.5	0.5
Glyptothorax zanaensis	45	58	0.089572192513369	21	1	0.916666666666667	0.0833333333333333
Gobio gobio	50.1	215	0.25	4	2	0.8	0.2
Gobiobotia brevibarba	15	0	0	5	0	1	0
Gobiobotia macrocephala	21	21	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Gobiobotia naktongensis	19	21	0.0494505494505494	7	1	0.951219512195122	0.0487804878048781
Gobiomorphus australis	50	21	0.1	5	1	0.909090909090909	0.0909090909090909
Gorilla gorilla	60	0	0	2	0	1	0
Gorilla gorilla_gorilla	67	84	1	1	1	0.5	0.5
Gracilinanus agilis	56.9	376	0.181818181818182	35	6	0.846153846153846	0.153846153846154
Graomys griseoflavus	21.5	42	0.142857142857143	12	2	0.875	0.125
Gulo gulo	22	43	0.464285714285714	1	1	0.666666666666667	0.333333333333333
Gymnocypris eckloni	35	145	0.0845070422535211	67	5	0.922077922077922	0.0779220779220779
Gymnocypris przewalskii	21	21	0.25	3	1	0.8	0.2
Gymnocypris waddellii	21	21	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Gymnodiptychus dybowskii	33.2307692307692	334	0.114583333333333	94	10	0.897196261682243	0.102803738317757
Gymnodiptychus pachycheilus	53.0833333333333	98	0.0617283950617284	3	1	0.941860465116279	0.0581395348837209
Handleyomys alfaroi	39.5	100	0.0741758241758242	30	2	0.928571428571429	0.0714285714285714
Handleyomys chapmani	21	21	0.1	10	1	0.909090909090909	0.0909090909090909
Handleyomys rostratus	21.6666666666667	44	0.0428571428571429	28	2	0.958904109589041	0.0410958904109589
Hapalemur griseus	51.4285714285714	184.5	0.333333333333333	7	3	0.75	0.25
Hatcheria macraei	24.5	43	0.166666666666667	6	2	0.857142857142857	0.142857142857143
Helicolenus dactylopterus	22.8333333333333	21	0.166666666666667	8	1	0.857142857142857	0.142857142857143
Hemibagrus guttatus	39.5	79	0.181818181818182	11	2	0.833333333333333	0.166666666666667
Hemibagrus macropterus	31	100	0.24047619047619	13	3	0.789473684210526	0.210526315789474
Hemiculter leucisculus	21	21	0.0144927536231884	65	1	0.985714285714286	0.0142857142857143
Hemidactylus alkiyumii	36.6	272	0.114942528735632	77	7	0.896907216494845	0.103092783505155
Hemidactylus frenatus	52.5	462	0.302325581395349	45	8	0.767261904761905	0.232738095238095
Hemiechinus auritus	35.25	21	0.0303308823529412	31.5	1	0.970562770562771	0.0294372294372294
Hemiphyllodactylus yunnanensis	50.972972972973	1645	0.336206896551724	107	34	0.748387096774194	0.251612903225806
Henicorhina leucophrys	42.75	150	0.103962943901184	32	3	0.905405405405405	0.0945945945945946
Henicorhina leucosticta	51.4	274.5	0.161290322580645	40	5	0.860243055555556	0.139756944444444
Herpestes javanicus	51.5714285714286	542	0.187990580847724	47	10	0.841768631813126	0.158231368186874
Herzensteinia microcephalus	21	0	0	5	0	1	0
Heterandria formosa	33.3333333333333	64	0.3875	7.5	3	0.720779220779221	0.279220779220779
Heteronotia binoei	59.359477124183	300	0.321428571428571	38.5	6	0.751106194690266	0.248893805309735
Heteropneustes fossilis	63.34375	588	0.426666666666667	56	10	0.700934579439252	0.299065420560748
Hexagrammos otakii	21	0	0	2	0	1	0
Hierophis gemonensis	21	15	0.0909090909090909	3	1	0.909090909090909	0.0909090909090909
Hippocampus kuda	42.3333333333333	203	0.333333333333333	12	4	0.75	0.25
Hipposideros armiger	43.125	101	0.272727272727273	10	3	0.785714285714286	0.214285714285714
Hipposideros caffer	32.25	129	0.0425531914893617	94	4	0.959183673469388	0.0408163265306122
Hipposideros pratti	39.5	0	0	22	0	1	0
Hipposideros ruber	25	92	0.0606060606060606	61	4	0.942857142857143	0.0571428571428571
Hirundo rustica	21	0	0	8	0	1	0
Holochilus chacarius	21	15	0.1	6	1	0.909090909090909	0.0909090909090909
Homatula potanini	33.2	79	0.3125	6.5	2	0.760952380952381	0.239047619047619
Hoplobatrachus rugulosus	33.8571428571429	311	0.148936170212766	51	8	0.87037037037037	0.12962962962963
Hoplobatrachus tigerinus	40.7307692307693	58	0.144578313253012	6	1	0.873684210526316	0.126315789473684
Huso huso	NA	0	0	2	0	1	0
Hydropotes inermis	22	22	0.0833333333333333	11	1	0.923076923076923	0.0769230769230769
Hyla meridionalis	83.5	145	0.333333333333333	3	1	0.75	0.25
Hylaeamys megacephalus	73.5	64	0.0416666666666667	10	1	0.96	0.04
Hylobates agilis	57.375	253	0.298148148148148	15	2	0.769230769230769	0.230769230769231
Hylobates lar	62.3333333333333	102	0.272727272727273	4	2	0.75	0.25
Hylophilus ochraceiceps	51.3166666666666	516	0.1875	56	10	0.842105263157895	0.157894736842105
Hynobius nebulosus	53.5	130	0.0476190476190476	79	3	0.954545454545455	0.0454545454545455
Hynobius tokyoensis	48	81	0.109090909090909	11	2	0.901639344262295	0.0983606557377049
Hypentelium nigricans	21	42	0.0645833333333333	14	1	0.939338235294118	0.0606617647058824
Hypomesus olidus	21.2	0	0	6.5	0	1	0
Hypostomus ancistroides	29	50	0.25	9	2	0.8	0.2
Hypseleotris galii	41	109	0.142857142857143	21	3	0.875	0.125
Hypseleotris klunzingeri	21.25	64	0.127717391304348	20	3	0.884615384615385	0.115384615384615
Hypsignathus monstrosus	58	58	0.111111111111111	7	1	0.9	0.1
Ichthyophis bannanicus	46	193	0.388888888888889	11	4	0.692307692307692	0.307692307692308
Icterus cayanensis	83	0	0	4.5	0	1	0
Ictidomys parvidens	39.75	55	0.154761904761905	7	1	0.866071428571429	0.133928571428571
Ictidomys tridecemlineatus	81	0	0	19	0	1	0
Ictiobus bubalus	21	21	0.366666666666667	4	1	0.714285714285714	0.285714285714286
Imantodes cenchoa	56.75	272	0.166666666666667	27	5	0.857142857142857	0.142857142857143
Indotestudo forstenii	NA	0	0	1	0	1	0
Indri indri	51	81	0.272727272727273	9	2	0.781746031746032	0.218253968253968
Inia boliviensis	52.1666666666667	81	0.5	3	1	0.666666666666667	0.333333333333333
Inia geoffrensis	44	85	0.25	4	2	0.75	0.25
Iole propinqua	42.5	330	0.194029850746269	58	10	0.818181818181818	0.181818181818182
Iridosornis analis	21	21	0.142857142857143	5	1	0.875	0.125
Jaculus jaculus	41.3333333333333	0	0	26.5	0	1	0
Katsuwonus pelamis	21	0	0	12	0	1	0
Kinyongia fischeri	55.6101694915254	3024	0.867647058823529	60	52	0.535433070866142	0.464566929133858
Koreocobitis rotundicaudata	98	21	0.111111111111111	4	1	0.9	0.1
Kryptolebias marmoratus	68.5	81	0.5	2	1	0.666666666666667	0.333333333333333
Kuhlia rupestris	33.3333333333333	79	0.25	10	2	0.8	0.2
Labeo calbasu	19.3333333333333	0	0	3	0	1	0
Labeo gonius	21	0	0	7	0	1	0
Labeo rohita	45.75	21	0.0769230769230769	2	1	0.928571428571429	0.0714285714285714
Labeobarbus intermedius	30.25	63	0.375	8	3	0.727272727272727	0.272727272727273
Lacerta bilineata	46	355	0.235294117647059	26	7	0.80952380952381	0.19047619047619
Lacerta viridis_viridis	41.3863636363637	122	0.25	24	4	0.8	0.2
Ladislavia taczanowskii	21.5	58	0.101020408163265	10	2	0.9	0.1
Lagothrix lagotricha	21	10.5	0.0384615384615385	9	0.5	0.964285714285714	0.0357142857142857
Lama guanicoe	49.5	122	0.25	8	2	0.8	0.2
Lampetra aepyptera	21	57	0.266666666666667	11	2	0.785714285714286	0.214285714285714
Lampetra fluviatilis	60	0	0	1	0	1	0
Lampetra planeri	90.5	45	0.0263157894736842	3.5	1	0.947368421052632	0.0526315789473684
Lampetra sp	39.5	58	0.0909090909090909	11	1	0.916666666666667	0.0833333333333333
Lampetra tridentata	NA	0	0	2	0	1	0
Lampris guttatus	40.125	319	0.0697674418604651	108	7	0.934782608695652	0.0652173913043478
Lamprologus tigripictilis	60	0	0	6	0	1	0
Lampropeltis alterna	80.6	279	0.163359788359788	17.5	3	0.846117424242424	0.153882575757576
Lampropeltis getula	31.8	123	0.107142857142857	31	4	0.903225806451613	0.0967741935483871
Lampropeltis triangulum	54.8333333333333	575	0.193548387096774	60	11	0.837837837837838	0.162162162162162
Lanius collaris	40.4	202	0.13953488372093	42	5	0.877551020408163	0.122448979591837
Laonastes aenigmamus	53.5833333333333	593	0.25	45	11	0.8	0.2
Larimichthys crocea	43	79	0.366666666666667	5	2	0.714285714285714	0.285714285714286
Larimichthys polyactis	21	21	0.0909090909090909	6	1	0.916666666666667	0.0833333333333333
Larus argentatus	58	22	0.133928571428571	4	1	0.875	0.125
Larus canus	142	81	0.25	2	1	0.8	0.2
Larus dominicanus	58	65.5	0.25	3	1	0.775	0.225
Larus novaehollandiae	58	53	0.111111111111111	4	1	0.894444444444444	0.105555555555556
Lasiurus blossevillii	48.4615384615385	630	0.142857142857143	92	13	0.875	0.125
Lasiurus borealis	21	42	0.105263157894737	9	1	0.904761904761905	0.0952380952380952
Lateolabrax japonicus	26.5	146	0.0869565217391304	10	3	0.92	0.08
Leiolepis reevesii	64	64	0.142857142857143	13	2	0.875	0.125
Lemur catta	45.6666666666667	58	0.5	2	1	0.666666666666667	0.333333333333333
Leopardus tigrinus	76	76	0.464285714285714	3	1	0.666666666666667	0.333333333333333
Leopoldamys edwardsi	37.4722222222222	119	0.08	48	3	0.924919484702093	0.0750805152979066
Lepidonotothen larseni	122	0	0	3	0	1	0
Lepidonotothen squamifrons	73.8	308	1.25	3	4	0.444444444444444	0.555555555555556
Lepidophyma flavimaculatum	45.1342592592593	344	0.307193396226415	34	11	0.761061946902655	0.238938053097345
Lepilemur ankaranensis	60.6	125	0.384615384615385	3	1	0.705882352941177	0.294117647058824
Lepilemur dorsalis	68.4285714285714	335	0.319148936170213	8	3	0.753424657534247	0.246575342465753
Lepilemur edwardsi	48.7875	609	0.4	29	14	0.714285714285714	0.285714285714286
Lepilemur mustelinus	48.9166666666667	67	0.333333333333333	3	2	0.75	0.25
Lepilemur ruficaudatus	39.35	164	0.375	8.5	5	0.727272727272727	0.272727272727273
Leptodeira annulata	61.2222222222222	640	0.183854718981972	75.5	14	0.844698760994987	0.155301239005013
Leptodeira septentrionalis	51.8083333333334	378	0.128315346625206	55	6	0.885057471264368	0.114942528735632
Leptonychotes weddellii	58	58	0.2	5	1	0.833333333333333	0.166666666666667
Lepus brachyurus	64	21	0.1	7	1	0.909090909090909	0.0909090909090909
Lepus californicus	28	28	0.111111111111111	6	1	0.9	0.1
Lepus capensis	47.4107142857143	214	0.0898876404494382	75	5	0.917525773195876	0.0824742268041237
Lepus europaeus	56.6666666666667	58	0.0833333333333333	16	1	0.92	0.08
Lepus mandshuricus	34.3666666666666	179	0.111128048780488	80	7	0.898876404494382	0.101123595505618
Lepus oiostolus	47.3333333333333	96	0.0889328063241107	26	2	0.916666666666667	0.0833333333333333
Lepus sinensis	60.0416666666667	137	0.238095238095238	15	3	0.803571428571429	0.196428571428571
Lepus timidus	44.25	115.5	0.125	11	2	0.887840670859539	0.112159329140461
Lepus tolai	32	22	0.0714285714285714	7	1	0.933333333333333	0.0666666666666667
Lepus yarkandensis	52.5	58	0.0952380952380952	10	1	0.911067193675889	0.0889328063241107
Lethenteron camtschaticum	52.2166666666667	195	0.132996632996633	3	2	0.88	0.12
Lethrinus olivaceus	121	0	0	21	0	1	0
Leucosticte arctoa	58	58	0.5	2	1	0.666666666666667	0.333333333333333
Leucosticte brandti	50	81	1	2	2	0.5	0.5
Leucosticte tephrocotis	21	21	0.333333333333333	2	1	0.75	0.25
Lissemys punctata	57.125	91.5	0.0634615384615385	39	1.5	0.928571428571429	0.0714285714285714
Lissotriton italicus	58.0876623376624	659	0.333333333333333	38	11	0.75	0.25
Lissotriton vulgaris	52.1190476190476	252	0.193548387096774	32	5	0.837286265857695	0.162713734142306
Locustella certhiola	21	36	0.272727272727273	2	1	0.785714285714286	0.214285714285714
Locustella ochotensis	78	83	0.666666666666667	2	1	0.6	0.4
Lontra longicaudis	59.5	79	1	1	1	0.5	0.5
Lophius piscatorius	54.5	79	0.5	3	1	0.666666666666667	0.333333333333333
Lophognathus gilberti	59.0666666666667	2501	0.544303797468354	78	45	0.647540983606557	0.352459016393443
Lophostoma silvicolum	62.6666666666667	342	0.10077519379845	54	5	0.908450704225352	0.0915492957746479
Lophura nycthemera	21	21	0.1	7	1	0.909090909090909	0.0909090909090909
Loris tardigradus	61.8666666666666	194	0.5	3	2	0.666666666666667	0.333333333333333
Loxigilla violacea	58	58	0.1	3	1	0.909090909090909	0.0909090909090909
Loxodonta africana	66.0833333333333	489.5	0.260869565217391	28	8	0.793103448275862	0.206896551724138
Loxodonta cyclotis	66.1688311688312	289	0.223611111111111	19	4	0.817254174397032	0.182745825602968
Luscinia cyanura	62.2857142857143	0	0	3.5	0	1	0
Luscinia rufilata	21	21	0.222222222222222	3	1	0.818181818181818	0.181818181818182
Lutjanus argentimaculatus	56	43	0.25	2	1	0.75	0.25
Lutra lutra	81	64	0	9	1	0.923076923076923	0.0769230769230769
Lutrogale perspicillata	42	21	0.173913043478261	6	1	0.851851851851852	0.148148148148148
Lynx pardinus	83	0	0	3	0	1	0
Macaca fascicularis	55.3333333333333	250	0.3	15	5	0.769230769230769	0.230769230769231
Macaca nemestrina	53.2526737967915	605	0.363636363636364	44	14	0.733333333333333	0.266666666666667
Malaclemys terrapin	52	0	0	2	0	1	0
Malurus leucopterus	15	0	0	2	0	1	0
Mammuthus primigenius	51.3333333333333	0	0	11	0	1	0
Mammuthus sp	52	0	0	8	0	1	0
Mantidactylus femoralis	59.5862068965517	1573	0.300970873786408	87	27	0.767241379310345	0.232758620689655
Mantidactylus majori	57.2333333333333	703	0.432432432432432	33	13	0.696428571428571	0.303571428571429
Marmosa robinsoni	50.8	508	0.104211405392508	126.5	10	0.905626223091976	0.0943737769080235
Marmosops caucae	51.95	262	0.0728172499116296	61	5	0.931818181818182	0.0681818181818182
Marmosops noctivagus	39.75	92	0.038961038961039	67	2	0.9625	0.0375
Martes americana	61.4	251	0.230769230769231	23	4	0.806451612903226	0.193548387096774
Martes melampus	35.125	58	0.166666666666667	6	1	0.857142857142857	0.142857142857143
Martes zibellina	46	46	0.2	5	1	0.833333333333333	0.166666666666667
Mastacembelus brichardi	58	0	0	4	0	1	0
Mastacembelus congicus	32.7272727272727	123	0.142857142857143	43	3	0.875	0.125
Mastomys sp	77.75	58	0.25	5	1	0.8	0.2
Mauremys caspica	39.5	50	0.174242424242424	9.5	1	0.846153846153846	0.153846153846154
Mauremys japonica	75	450	0.15	40	6	0.851063829787234	0.148936170212766
Mauremys mutica	72.6666666666667	210.5	0.125	21.5	3	0.888888888888889	0.111111111111111
Mauremys reevesii	155	0	0	4	0	1	0
Mauremys rivulata	84.6666666666667	0	0	2	0	1	0
Megaloglossus woermanni	61.6666666666667	127	0.236111111111111	9	2	0.8	0.2
Melanogrammus aeglefinus	41.5	32	0.125	3	1	0.857142857142857	0.142857142857143
Melanosuchus niger	39.3333333333333	43	0.5	3	1	0.666666666666667	0.333333333333333
Melanotaenia goldiei	39.5	79	0.0967741935483871	21	2	0.911764705882353	0.0882352941176471
Melanotaenia splendida	51.3333333333333	46	0.225	2	1	0.8	0.2
Meles meles	49.3125	446	0.225352112676056	45	8	0.816091954022989	0.183908045977011
Meriones libycus	57	170	0.552777777777778	9	3	0.642857142857143	0.357142857142857
Meriones meridianus	40.9513888888889	295	0.09	88	7	0.917431192660551	0.0825688073394495
