Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Ctenotus_dux	27.625	101	0.118823529411765	15	4	0.892857142857143	0.107142857142857
Ctenotus_inornatus	38.5	251	0.1	64	7	0.909090909090909	0.0909090909090909
Ctenotus_leonhardii	30.7142857142857	230	0.0818181818181818	100	7	0.92436974789916	0.0756302521008403
Ctenotus_pantherinus	41.6666666666667	123	0.0666666666666667	30	3	0.9375	0.0625
Ctenotus_piankai	32.1818181818182	223	0.0736842105263158	94	7	0.931372549019608	0.0686274509803922
Ctenotus_quattuordecimlineatus	34.1111111111111	168	0.0727272727272727	104	5	0.932203389830508	0.0677966101694915
Culaea_inconstans	90.5	0	0	7	0	1	0
Culter_alburnus	60.925	21	0.25	4	1	0.8	0.2
Cuora_trifasciata	48.4166666666667	276	0.183098591549296	28	6	0.845238095238095	0.154761904761905
Cyanopica_cyanus	58	32	0.186440677966102	7	1	0.839795918367347	0.160204081632653
Cyclarhis_gujanensis	54.2083333333333	650	0.194029850746269	43	11	0.8375	0.1625
Cynomys_ludovicianus	61.3333333333333	167	0.5	5	3	0.654761904761905	0.345238095238095
Cynomys_mexicanus	58	50.5	0.5	2	1	0.666666666666667	0.333333333333333
Cynops_ensicauda	39.55	237	0.289408866995074	12	5	0.773333333333333	0.226666666666667
Cynops_pyrrhogaster	36.8333333333333	442	0.215384615384615	63	13	0.822784810126582	0.177215189873418
Cynopterus_brachyotis	23	36	0.215384615384615	6	1	0.8125	0.1875
Cynopterus_sp	32.4	147	0.08	52	4	0.925925925925926	0.0740740740740741
Cynopterus_sphinx	29.6666666666667	89	0.12	23	3	0.892857142857143	0.107142857142857
Cyprinella_caerulea	41.5	95	0.333333333333333	6	3	0.730769230769231	0.269230769230769
Cyprinella_lepida	44.55	561	0.138409961685824	107	13	0.878418329637842	0.121581670362158
Cyprinella_lutrensis	36.4	207	0.065194292653309	116	6	0.938795986622074	0.0612040133779264
Cyprinella_venusta	37.6666666666667	194	0.0789473684210526	71	5	0.926829268292683	0.0731707317073171
Cyprinodon_variegatus	43.5	63	0.142857142857143	14	2.5	0.857142857142857	0.142857142857143
Cyprinus_carpio	43.0625	43	0.102564102564103	6	1	0.9	0.1
Danio_rerio	21	126	0.115384615384615	49	6	0.896551724137931	0.103448275862069
Dasypus_novemcinctus	40	56	0.2	5	1	0.833333333333333	0.166666666666667
Deinagkistrodon_acutus	47.9166666666667	211	0.333333333333333	17	4	0.75	0.25
Delphinus_delphis	21	0	0	7	0	1	0
Deltamys_kempi	21	57	0.235294117647059	15	3	0.80952380952381	0.19047619047619
Dendrocopos_major	22	22	0.25	2	1	0.708333333333333	0.291666666666667
Dendropsophus_reticulatus	35	69.5	0.266666666666667	6.5	2	0.783625730994152	0.216374269005848
Desmodus_rotundus	50.6538461538462	807	0.52	48	17	0.657894736842105	0.342105263157895
Desmognathus_fuscus	55.1052631578947	684	0.202898550724638	57	11	0.831325301204819	0.168674698795181
Diadophis_punctatus	44.9333333333334	422	0.172413793103448	57	9	0.852941176470588	0.147058823529412
Dicamptodon_tenebrosus	51	56	0.0833333333333333	14	1	0.923076923076923	0.0769230769230769
Dicrurus_forficatus	21	21	0.1	2	1	0.833333333333333	0.166666666666667
Diodon_holocanthus	58	0	0	5.5	0	1	0
Diplodus_vulgaris	21	0	0	4	0	1	0
Diplomystes_nahuelbutaensis	21	0	0	25	0	1	0
Dipodillus_campestris	42.3388888888889	116	0.1	18	2	0.909090909090909	0.0909090909090909
Diptychus_maculatus	28.5	137	0.13953488372093	38	5	0.877551020408163	0.122448979591837
Dolloidraco_longedorsalis	58	15	0.25	2	1	0.666666666666667	0.333333333333333
Doryrhamphus_excisus	21	21	0.027027027027027	34	1	0.973684210526316	0.0263157894736842
Drymarchon_couperi	111.25	164	0.133333333333333	13.5	1	0.878676470588235	0.121323529411765
Dryomys_nitedula	41	246	0.0659340659340659	88	6	0.938144329896907	0.0618556701030928
Echinotriton_andersoni	51	58	0.12390350877193	11	1	0.888888888888889	0.111111111111111
Ectopistes_migratorius	53	0	0	2	0	1	0
Eidolon_dupreanum	58	58	0.181818181818182	8	1	0.846153846153846	0.153846153846154
Eidolon_helvum	58	0	0	6	0	1	0
Elaphe_quadrivirgata	21	42	0.3125	8	2	0.761904761904762	0.238095238095238
Elassoma_zonatum	44.6153846153846	599	0.14018691588785	96	14	0.877049180327869	0.122950819672131
Elephas_maximus	36.4	44	0.25	9	2	0.8	0.2
Eleutheronema_tetradactylum	58	58	0.25	2	1	0.775	0.225
Elgaria_multicarinata	46.3333333333333	139	0.142857142857143	24	3	0.875	0.125
Elopichthys_bambusa	77	271.5	2	1	4	0.236111111111111	0.763888888888889
Empidonax_difficilis	76.75	64	0.166666666666667	1	1	0.583333333333333	0.416666666666667
Empidonax_traillii	45	32	0.25	3	1	0.8	0.2
Engraulis_encrasicolus	21	21	0.0357142857142857	11	1	0.96551724137931	0.0344827586206897
Eopsaltria_australis	46	132	0.121951219512195	18	3	0.890243902439024	0.109756097560976
Eopsaltria_griseogularis	38.5	67	1	2	2	0.5	0.5
Eospalax_baileyi	45.2	81	0.0740740740740741	34	2	0.931034482758621	0.0689655172413793
Eospalax_cansus	52	42	0.0444444444444444	23	1	0.957446808510638	0.0425531914893617
Eothenomys_chinensis	37.5	219	0.0652173913043478	89	6	0.938775510204082	0.0612244897959184
Eothenomys_custos	21	61	0.0625	127	2	0.941176470588235	0.0588235294117647
Eothenomys_melanogaster	39.5	100	0.0909090909090909	34	3	0.914285714285714	0.0857142857142857
Eothenomys_miletus	21.3	63	0.0882352941176471	30	3	0.918918918918919	0.0810810810810811
Eozapus_setchuanus	34.25	143	0.0816326530612245	98	5	0.924528301886792	0.0754716981132075
Epinephelus_coioides	64	64	0.153846153846154	7	1	0.857142857142857	0.142857142857143
Epinephelus_fuscoguttatus	61	83	0.133333333333333	4	1.5	0.875	0.125
Epinephelus_lanceolatus	46.0416666666667	290	0.116204051012753	81.5	6	0.892105263157895	0.107894736842105
Epinephelus_marginatus	50.5	121	0.708333333333333	3	2	0.571428571428571	0.428571428571429
Epomophorus_gambianus	21	0	0	8	0	1	0
Epomops_buettikoferi	58	58	0.25	4	1	0.8	0.2
Epomops_franqueti	81	128	0.125	8	1	0.888888888888889	0.111111111111111
Equus_asinus	48	95.5	0.222222222222222	9	2	0.811738648947951	0.188261351052049
Equus_caballus	44.0833333333333	21	0.142857142857143	4	1	0.875	0.125
Equus_przewalskii	64	81	0.215384615384615	10	1	0.822916666666667	0.177083333333333
Eremias_argus	59.5	182	0.1	28	2	0.909090909090909	0.0909090909090909
Eremias_brenchleyi	47.3571428571429	740	0.2	87	16	0.833333333333333	0.166666666666667
Eremias_persica	51	423	0.132530120481928	70	9	0.882978723404255	0.117021276595745
Eremias_velox	61.0454545454545	269	0.2	17	7	0.833333333333333	0.166666666666667
Eremophila_alpestris	51.825	21	0.0909090909090909	10	1	0.916666666666667	0.0833333333333333
Eschrichtius_robustus	48.25	46	0.5	2	1	0.666666666666667	0.333333333333333
Esox_lucius	81	81	0.166666666666667	1	1	0.666666666666667	0.333333333333333
Esox_reichertii	NA	0	0	3	0	1	0
Etheostoma_caeruleum	26.7261904761905	121	0.0958904109589041	67	4	0.9125	0.0875
Etheostoma_crossopterum	31	84	0.0866141732283465	20	1	0.920289855072464	0.0797101449275362
Etheostoma_fragi	21	21	0.2	3	1	0.833333333333333	0.166666666666667
Etheostoma_kantuckeense	21	84	0.115831842576029	41	4	0.895833333333333	0.104166666666667
Etheostoma_lawrencei	19	42	0.0769230769230769	25	2	0.928571428571429	0.0714285714285714
Etheostoma_nigripinne	40.3333333333333	295	0.153846153846154	100	11	0.866666666666667	0.133333333333333
Etheostoma_olmstedi	34.6875	121	0.103896103896104	54.5	4	0.905882352941176	0.0941176470588235
Etheostoma_spectabile	21	105	0.0588235294117647	82	5	0.944444444444444	0.0555555555555556
Etheostoma_tetrazonum	21	105	0.0789473684210526	73	5	0.926829268292683	0.0731707317073171
Etheostoma_uniporum	26.2857142857143	163	0.179487179487179	37	6	0.847826086956522	0.152173913043478
Euchiloglanis_kishinouyei	84.8571428571429	327	1	4	5	0.444444444444444	0.555555555555556
Euchoreutes_naso	51	0	0	9	0	1	0
Eulemur_rubriventer	56.5	110	0.222527472527473	12	2	0.8125	0.1875
Eulemur_rufus	40.25	114	0.21395881006865	11	3	0.821428571428571	0.178571428571429
Eumetopias_jubatus	64.3333333333333	99	0.5	2	1	0.633333333333333	0.366666666666667
Eumyias_panayensis	53.5625	647	0.375	35	12	0.727272727272727	0.272727272727273
Eurycea_bislineata	55.5	132	0.263157894736842	3	2	0.666666666666667	0.333333333333333
Eurycea_chamberlaini	52.7333333333333	503	0.35959595959596	17	10	0.73551912568306	0.26448087431694
Eurycea_multiplicata	46.0666666666667	331	0.0970873786407767	89	7	0.911504424778761	0.0884955752212389
Eurycea_quadridigitata	61.6949152542373	1091	0.552083333333333	50	19	0.644295302013423	0.355704697986577
Eurycea_tynerensis	47.3636363636364	360	0.127272727272727	74	8	0.887096774193548	0.112903225806452
Eurycea_wilderae	60.075	460	0.315789473684211	32	8	0.76	0.24
Eutropis_multicarinata	45.2645502645503	1046	0.302325581395349	86	23	0.767857142857143	0.232142857142857
Eutropis_multifasciata	63.4333333333334	244	0.116279069767442	39	4	0.895833333333333	0.104166666666667
Exocoetus_monocirrhus	21	0	0	9	0	1	0
Exocoetus_volitans	32	0	0	6	0	1	0
Falco_peregrinus	155	0	0	3	0	1	0
Falco_tinnunculus	42.5	38	0.0909090909090909	12	1	0.894736842105263	0.105263157894737
Felis_catus	76.0119047619048	303	0.714285714285714	6	4	0.555555555555556	0.444444444444444
Felis_silvestris	47.6666666666667	46	0.150375939849624	14	1	0.863636363636364	0.136363636363636
Ficedula_hyperythra	63.75	58	0.181818181818182	15.5	1	0.83974358974359	0.16025641025641
Forcipiger_flavissimus	21	21	0.35	3.5	1	0.75	0.25
Forpus_passerinus	46	0	0	5	0	1	0
Fringilla_coelebs	40.5	246	0.212121212121212	27	5	0.825	0.175
Fundulus_heteroclitus	56.9583333333333	96	0.157894736842105	7	2	0.863636363636364	0.136363636363636
Fundulus_notatus	47.75	230	0.142684108527132	34	5	0.872727272727273	0.127272727272727
Fundulus_olivaceus	30.5	181	0.210526315789474	20	5	0.826086956521739	0.173913043478261
Gadus_chalcogrammus	56	42	0.2	5	1	0.833333333333333	0.166666666666667
Gadus_morhua	23	0	0	3	0	1	0
Galaxias_truttaceus	NA	0	0	6	0	1	0
Galea_musteloides	53.4	111.5	0.126760563380282	34.5	3.5	0.8875	0.1125
Galemys_pyrenaicus	39.4166666666667	45	0.222222222222222	7	2	0.818181818181818	0.181818181818182
Gallotia_galloti	21	0	0	9	0	1	0
Gallus_gallus	58	58	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Gambelia_sila	67.5833333333333	278	0.380952380952381	11	4	0.714285714285714	0.285714285714286
Gambelia_wislizenii	61.4285714285714	319	0.21875	27	5	0.82051282051282	0.179487179487179
Garra_orientalis	23	21	0.05	7	1	0.888888888888889	0.111111111111111
Garrulax_canorus	58	21	0.142857142857143	4	1	0.875	0.125
Garrulax_chinensis	58	58	0.0571895424836601	7	1	0.945906432748538	0.054093567251462
Garrulus_glandarius	39.6666666666667	96	0.4	6	2	0.714285714285714	0.285714285714286
Gazella_dorcas	59.6666666666667	85	0.166666666666667	10	2	0.857142857142857	0.142857142857143
Gazella_gazella	55	46	0.037037037037037	5	1	0.964285714285714	0.0357142857142857
Gazella_subgutturosa	68.3333333333333	136	0.5	3	2	0.666666666666667	0.333333333333333
Gekko_gecko	61.0769230769231	965	0.378378378378378	45	16	0.722222222222222	0.277777777777778
Gekko_swinhonis	52.6153846153846	659	0.119352869352869	113	13	0.893129770992366	0.106870229007634
Genetta_genetta	50.5	80.5	0.048783712321523	39	2	0.953485576923077	0.0465144230769231
Genetta_maculata	38.6666666666667	21	0.129166666666667	8	1	0.882352941176471	0.117647058823529
Gerbilliscus_leucogaster	47.1111111111111	337	0.168079096045198	42	7	0.855072463768116	0.144927536231884
Gerbillus_gerbillus	69.75	0	0	13	0	1	0
Gerbillus_henleyi	39.4	143	0.189189189189189	48	4	0.840909090909091	0.159090909090909
Gerbillus_nancillus	21	21	0.0714285714285714	13	1	0.933333333333333	0.0666666666666667
Gerbillus_nanus	45.5	203	0.0833333333333333	57	4	0.923076923076923	0.0769230769230769
Gerbillus_pyramidum	58	58	0.1	3	1	0.909090909090909	0.0909090909090909
Gerbillus_tarabuli	21	21	0.0909090909090909	11	1	0.916666666666667	0.0833333333333333
Gerrhonotus_infernalis	55.3333333333333	46	0.333333333333333	3	1	0.75	0.25
Gila_conspersa	NA	0	0	9.5	0	1	0
Gila_nigrescens	54.3333333333333	21	0.2	3	1	0.8	0.2
Giraffa_camelopardalis	56.1	195	0.163978494623656	30	4	0.859126984126984	0.140873015873016
Girardinus_metallicus	51	81	0.208333333333333	5	1	0.827586206896552	0.172413793103448
Glaucomys_sabrinus	39.75	21	0.0547945205479452	3	1	0.901234567901235	0.0987654320987654
Glirulus_japonicus	40.8	107	0.0384615384615385	72	3	0.962962962962963	0.037037037037037
Gloydius_brevicaudus	40	64	0.0714285714285714	27	1	0.933333333333333	0.0666666666666667
Gloydius_ussuriensis	108.5	112	0.5	1	1	0.5	0.5
Glyptothorax_zanaensis	45	58	0.089572192513369	21	1	0.916666666666667	0.0833333333333333
Gobio_gobio	50.1	215	0.25	4	2	0.8	0.2
Gobiobotia_brevibarba	15	0	0	5	0	1	0
Gobiobotia_macrocephala	21	21	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Gobiobotia_naktongensis	19	21	0.0494505494505494	7	1	0.951219512195122	0.0487804878048781
Gobiomorphus_australis	50	21	0.1	5	1	0.909090909090909	0.0909090909090909
Gorilla_gorilla	60	0	0	2	0	1	0
Gorilla_gorilla_gorilla	67	84	1	1	1	0.5	0.5
Gracilinanus_agilis	56.9	376	0.181818181818182	35	6	0.846153846153846	0.153846153846154
Graomys_griseoflavus	21.5	42	0.142857142857143	12	2	0.875	0.125
Gulo_gulo	22	43	0.464285714285714	1	1	0.666666666666667	0.333333333333333
Gymnocypris_eckloni	35	145	0.0845070422535211	67	5	0.922077922077922	0.0779220779220779
Gymnocypris_przewalskii	21	21	0.25	3	1	0.8	0.2
Gymnocypris_waddellii	21	21	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Gymnodiptychus_dybowskii	33.2307692307692	334	0.114583333333333	94	10	0.897196261682243	0.102803738317757
Gymnodiptychus_pachycheilus	53.0833333333333	98	0.0617283950617284	3	1	0.941860465116279	0.0581395348837209
Handleyomys_alfaroi	39.5	100	0.0741758241758242	30	2	0.928571428571429	0.0714285714285714
Handleyomys_chapmani	21	21	0.1	10	1	0.909090909090909	0.0909090909090909
Handleyomys_rostratus	21.6666666666667	44	0.0428571428571429	28	2	0.958904109589041	0.0410958904109589
Hapalemur_griseus	51.4285714285714	184.5	0.333333333333333	7	3	0.75	0.25
Hatcheria_macraei	24.5	43	0.166666666666667	6	2	0.857142857142857	0.142857142857143
Helicolenus_dactylopterus	22.8333333333333	21	0.166666666666667	8	1	0.857142857142857	0.142857142857143
Hemibagrus_guttatus	39.5	79	0.181818181818182	11	2	0.833333333333333	0.166666666666667
Hemibagrus_macropterus	31	100	0.24047619047619	13	3	0.789473684210526	0.210526315789474
Hemiculter_leucisculus	21	21	0.0144927536231884	65	1	0.985714285714286	0.0142857142857143
Hemidactylus_alkiyumii	36.6	272	0.114942528735632	77	7	0.896907216494845	0.103092783505155
Hemidactylus_frenatus	52.5	462	0.302325581395349	45	8	0.767261904761905	0.232738095238095
Hemiechinus_auritus	35.25	21	0.0303308823529412	31.5	1	0.970562770562771	0.0294372294372294
Hemiphyllodactylus_yunnanensis	50.972972972973	1645	0.336206896551724	107	34	0.748387096774194	0.251612903225806
Henicorhina_leucophrys	42.75	150	0.103962943901184	32	3	0.905405405405405	0.0945945945945946
Henicorhina_leucosticta	51.4	274.5	0.161290322580645	40	5	0.860243055555556	0.139756944444444
Herpestes_javanicus	51.5714285714286	542	0.187990580847724	47	10	0.841768631813126	0.158231368186874
Herzensteinia_microcephalus	21	0	0	5	0	1	0
Heterandria_formosa	33.3333333333333	64	0.3875	7.5	3	0.720779220779221	0.279220779220779
Heteronotia_binoei	59.359477124183	300	0.321428571428571	38.5	6	0.751106194690266	0.248893805309735
Heteropneustes_fossilis	63.34375	588	0.426666666666667	56	10	0.700934579439252	0.299065420560748
Hexagrammos_otakii	21	0	0	2	0	1	0
Hierophis_gemonensis	21	15	0.0909090909090909	3	1	0.909090909090909	0.0909090909090909
Hippocampus_kuda	42.3333333333333	203	0.333333333333333	12	4	0.75	0.25
Hipposideros_armiger	43.125	101	0.272727272727273	10	3	0.785714285714286	0.214285714285714
Hipposideros_caffer	32.25	129	0.0425531914893617	94	4	0.959183673469388	0.0408163265306122
Hipposideros_pratti	39.5	0	0	22	0	1	0
Hipposideros_ruber	25	92	0.0606060606060606	61	4	0.942857142857143	0.0571428571428571
Hirundo_rustica	21	0	0	8	0	1	0
Holochilus_chacarius	21	15	0.1	6	1	0.909090909090909	0.0909090909090909
Homatula_potanini	33.2	79	0.3125	6.5	2	0.760952380952381	0.239047619047619
Hoplobatrachus_rugulosus	33.8571428571429	311	0.148936170212766	51	8	0.87037037037037	0.12962962962963
Hoplobatrachus_tigerinus	40.7307692307693	58	0.144578313253012	6	1	0.873684210526316	0.126315789473684
Huso_huso	NA	0	0	2	0	1	0
Hydropotes_inermis	22	22	0.0833333333333333	11	1	0.923076923076923	0.0769230769230769
Hyla_meridionalis	83.5	145	0.333333333333333	3	1	0.75	0.25
Hylaeamys_megacephalus	73.5	64	0.0416666666666667	10	1	0.96	0.04
Hylobates_agilis	57.375	253	0.298148148148148	15	2	0.769230769230769	0.230769230769231
Hylobates_lar	62.3333333333333	102	0.272727272727273	4	2	0.75	0.25
Hylophilus_ochraceiceps	51.3166666666666	516	0.1875	56	10	0.842105263157895	0.157894736842105
Hynobius_nebulosus	53.5	130	0.0476190476190476	79	3	0.954545454545455	0.0454545454545455
Hynobius_tokyoensis	48	81	0.109090909090909	11	2	0.901639344262295	0.0983606557377049
Hypentelium_nigricans	21	42	0.0645833333333333	14	1	0.939338235294118	0.0606617647058824
Hypomesus_olidus	21.2	0	0	6.5	0	1	0
Hypostomus_ancistroides	29	50	0.25	9	2	0.8	0.2
Hypseleotris_galii	41	109	0.142857142857143	21	3	0.875	0.125
Hypseleotris_klunzingeri	21.25	64	0.127717391304348	20	3	0.884615384615385	0.115384615384615
Hypsignathus_monstrosus	58	58	0.111111111111111	7	1	0.9	0.1
Ichthyophis_bannanicus	46	193	0.388888888888889	11	4	0.692307692307692	0.307692307692308
Icterus_cayanensis	83	0	0	4.5	0	1	0
Ictidomys_parvidens	39.75	55	0.154761904761905	7	1	0.866071428571429	0.133928571428571
Ictidomys_tridecemlineatus	81	0	0	19	0	1	0
Ictiobus_bubalus	21	21	0.366666666666667	4	1	0.714285714285714	0.285714285714286
Imantodes_cenchoa	56.75	272	0.166666666666667	27	5	0.857142857142857	0.142857142857143
Indotestudo_forstenii	NA	0	0	1	0	1	0
Indri_indri	51	81	0.272727272727273	9	2	0.781746031746032	0.218253968253968
Inia_boliviensis	52.1666666666667	81	0.5	3	1	0.666666666666667	0.333333333333333
Inia_geoffrensis	44	85	0.25	4	2	0.75	0.25
Iole_propinqua	42.5	330	0.194029850746269	58	10	0.818181818181818	0.181818181818182
Iridosornis_analis	21	21	0.142857142857143	5	1	0.875	0.125
Jaculus_jaculus	41.3333333333333	0	0	26.5	0	1	0
Katsuwonus_pelamis	21	0	0	12	0	1	0
Kinyongia_fischeri	55.6101694915254	3024	0.867647058823529	60	52	0.535433070866142	0.464566929133858
Koreocobitis_rotundicaudata	98	21	0.111111111111111	4	1	0.9	0.1
Kryptolebias_marmoratus	68.5	81	0.5	2	1	0.666666666666667	0.333333333333333
Kuhlia_rupestris	33.3333333333333	79	0.25	10	2	0.8	0.2
Labeo_calbasu	19.3333333333333	0	0	3	0	1	0
Labeo_gonius	21	0	0	7	0	1	0
Labeo_rohita	45.75	21	0.0769230769230769	2	1	0.928571428571429	0.0714285714285714
Labeobarbus_intermedius	30.25	63	0.375	8	3	0.727272727272727	0.272727272727273
Lacerta_bilineata	46	355	0.235294117647059	26	7	0.80952380952381	0.19047619047619
Lacerta_viridis_viridis	41.3863636363637	122	0.25	24	4	0.8	0.2
Ladislavia_taczanowskii	21.5	58	0.101020408163265	10	2	0.9	0.1
Lagothrix_lagotricha	21	10.5	0.0384615384615385	9	0.5	0.964285714285714	0.0357142857142857
Lama_guanicoe	49.5	122	0.25	8	2	0.8	0.2
Lampetra_aepyptera	21	57	0.266666666666667	11	2	0.785714285714286	0.214285714285714
Lampetra_fluviatilis	60	0	0	1	0	1	0
Lampetra_planeri	90.5	45	0.0263157894736842	3.5	1	0.947368421052632	0.0526315789473684
Lampetra_sp	39.5	58	0.0909090909090909	11	1	0.916666666666667	0.0833333333333333
Lampetra_tridentata	NA	0	0	2	0	1	0
Lampris_guttatus	40.125	319	0.0697674418604651	108	7	0.934782608695652	0.0652173913043478
Lamprologus_tigripictilis	60	0	0	6	0	1	0
Lampropeltis_alterna	80.6	279	0.163359788359788	17.5	3	0.846117424242424	0.153882575757576
Lampropeltis_getula	31.8	123	0.107142857142857	31	4	0.903225806451613	0.0967741935483871
Lampropeltis_triangulum	54.8333333333333	575	0.193548387096774	60	11	0.837837837837838	0.162162162162162
Lanius_collaris	40.4	202	0.13953488372093	42	5	0.877551020408163	0.122448979591837
Laonastes_aenigmamus	53.5833333333333	593	0.25	45	11	0.8	0.2
Larimichthys_crocea	43	79	0.366666666666667	5	2	0.714285714285714	0.285714285714286
Larimichthys_polyactis	21	21	0.0909090909090909	6	1	0.916666666666667	0.0833333333333333
Larus_argentatus	58	22	0.133928571428571	4	1	0.875	0.125
Larus_canus	142	81	0.25	2	1	0.8	0.2
Larus_dominicanus	58	65.5	0.25	3	1	0.775	0.225
Larus_novaehollandiae	58	53	0.111111111111111	4	1	0.894444444444444	0.105555555555556
Lasiurus_blossevillii	48.4615384615385	630	0.142857142857143	92	13	0.875	0.125
Lasiurus_borealis	21	42	0.105263157894737	9	1	0.904761904761905	0.0952380952380952
Lateolabrax_japonicus	26.5	146	0.0869565217391304	10	3	0.92	0.08
Leiolepis_reevesii	64	64	0.142857142857143	13	2	0.875	0.125
Lemur_catta	45.6666666666667	58	0.5	2	1	0.666666666666667	0.333333333333333
Leopardus_tigrinus	76	76	0.464285714285714	3	1	0.666666666666667	0.333333333333333
Leopoldamys_edwardsi	37.4722222222222	119	0.08	48	3	0.924919484702093	0.0750805152979066
Lepidonotothen_larseni	122	0	0	3	0	1	0
Lepidonotothen_squamifrons	73.8	308	1.25	3	4	0.444444444444444	0.555555555555556
Lepidophyma_flavimaculatum	45.1342592592593	344	0.307193396226415	34	11	0.761061946902655	0.238938053097345
Lepilemur_ankaranensis	60.6	125	0.384615384615385	3	1	0.705882352941177	0.294117647058824
Lepilemur_dorsalis	68.4285714285714	335	0.319148936170213	8	3	0.753424657534247	0.246575342465753
Lepilemur_edwardsi	48.7875	609	0.4	29	14	0.714285714285714	0.285714285714286
Lepilemur_mustelinus	48.9166666666667	67	0.333333333333333	3	2	0.75	0.25
Lepilemur_ruficaudatus	39.35	164	0.375	8.5	5	0.727272727272727	0.272727272727273
Leptodeira_annulata	61.2222222222222	640	0.183854718981972	75.5	14	0.844698760994987	0.155301239005013
Leptodeira_septentrionalis	51.8083333333334	378	0.128315346625206	55	6	0.885057471264368	0.114942528735632
Leptonychotes_weddellii	58	58	0.2	5	1	0.833333333333333	0.166666666666667
Lepus_brachyurus	64	21	0.1	7	1	0.909090909090909	0.0909090909090909
Lepus_californicus	28	28	0.111111111111111	6	1	0.9	0.1
Lepus_capensis	47.4107142857143	214	0.0898876404494382	75	5	0.917525773195876	0.0824742268041237
Lepus_europaeus	56.6666666666667	58	0.0833333333333333	16	1	0.92	0.08
Lepus_mandshuricus	34.3666666666666	179	0.111128048780488	80	7	0.898876404494382	0.101123595505618
Lepus_oiostolus	47.3333333333333	96	0.0889328063241107	26	2	0.916666666666667	0.0833333333333333
Lepus_sinensis	60.0416666666667	137	0.238095238095238	15	3	0.803571428571429	0.196428571428571
Lepus_timidus	44.25	115.5	0.125	11	2	0.887840670859539	0.112159329140461
Lepus_tolai	32	22	0.0714285714285714	7	1	0.933333333333333	0.0666666666666667
Lepus_yarkandensis	52.5	58	0.0952380952380952	10	1	0.911067193675889	0.0889328063241107
Lethenteron_camtschaticum	52.2166666666667	195	0.132996632996633	3	2	0.88	0.12
Lethrinus_olivaceus	121	0	0	21	0	1	0
Leucosticte_arctoa	58	58	0.5	2	1	0.666666666666667	0.333333333333333
Leucosticte_brandti	50	81	1	2	2	0.5	0.5
Leucosticte_tephrocotis	21	21	0.333333333333333	2	1	0.75	0.25
Lissemys_punctata	57.125	91.5	0.0634615384615385	39	1.5	0.928571428571429	0.0714285714285714
Lissotriton_italicus	58.0876623376624	659	0.333333333333333	38	11	0.75	0.25
Lissotriton_vulgaris	52.1190476190476	252	0.193548387096774	32	5	0.837286265857695	0.162713734142306
Locustella_certhiola	21	36	0.272727272727273	2	1	0.785714285714286	0.214285714285714
Locustella_ochotensis	78	83	0.666666666666667	2	1	0.6	0.4
Lontra_longicaudis	59.5	79	1	1	1	0.5	0.5
Lophius_piscatorius	54.5	79	0.5	3	1	0.666666666666667	0.333333333333333
Lophognathus_gilberti	59.0666666666667	2501	0.544303797468354	78	45	0.647540983606557	0.352459016393443
Lophostoma_silvicolum	62.6666666666667	342	0.10077519379845	54	5	0.908450704225352	0.0915492957746479
Lophura_nycthemera	21	21	0.1	7	1	0.909090909090909	0.0909090909090909
Loris_tardigradus	61.8666666666666	194	0.5	3	2	0.666666666666667	0.333333333333333
Loxigilla_violacea	58	58	0.1	3	1	0.909090909090909	0.0909090909090909
Loxodonta_africana	66.0833333333333	489.5	0.260869565217391	28	8	0.793103448275862	0.206896551724138
Loxodonta_cyclotis	66.1688311688312	289	0.223611111111111	19	4	0.817254174397032	0.182745825602968
Luscinia_cyanura	62.2857142857143	0	0	3.5	0	1	0
Luscinia_rufilata	21	21	0.222222222222222	3	1	0.818181818181818	0.181818181818182
Lutjanus_argentimaculatus	56	43	0.25	2	1	0.75	0.25
Lutra_lutra	81	64	0	9	1	0.923076923076923	0.0769230769230769
Lutrogale_perspicillata	42	21	0.173913043478261	6	1	0.851851851851852	0.148148148148148
Lynx_pardinus	83	0	0	3	0	1	0
Macaca_fascicularis	55.3333333333333	250	0.3	15	5	0.769230769230769	0.230769230769231
Macaca_nemestrina	53.2526737967915	605	0.363636363636364	44	14	0.733333333333333	0.266666666666667
Malaclemys_terrapin	52	0	0	2	0	1	0
Malurus_leucopterus	15	0	0	2	0	1	0
Mammuthus_primigenius	51.3333333333333	0	0	11	0	1	0
Mammuthus_sp	52	0	0	8	0	1	0
Mantidactylus_femoralis	59.5862068965517	1573	0.300970873786408	87	27	0.767241379310345	0.232758620689655
Mantidactylus_majori	57.2333333333333	703	0.432432432432432	33	13	0.696428571428571	0.303571428571429
Marmosa_robinsoni	50.8	508	0.104211405392508	126.5	10	0.905626223091976	0.0943737769080235
Marmosops_caucae	51.95	262	0.0728172499116296	61	5	0.931818181818182	0.0681818181818182
Marmosops_noctivagus	39.75	92	0.038961038961039	67	2	0.9625	0.0375
Martes_americana	61.4	251	0.230769230769231	23	4	0.806451612903226	0.193548387096774
Martes_melampus	35.125	58	0.166666666666667	6	1	0.857142857142857	0.142857142857143
