Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Coluber_constrictor	1.0266976533993	5.67671103890475	0.110867275280899	63	5	0.900199174847062	0.0998008251529378
Columbina_passerina	0.568168724940048	0.42430060098944	0.166666666666667	2.5	1	0.845238095238095	0.154761904761905
Comephorus_baicalensis	0.42430060098944	0	0	5	0	1	0
Comephorus_dybowskii	0.42430060098944	0	0	3	0	1	0
Conolophus_subcristatus	0.846356190134286	1.33591417043649	0.307692307692308	5	2	0.764705882352941	0.235294117647059
Contia_tenuis	0.784112995956585	1.42591120616982	0.15	18	2	0.869565217391304	0.130434782608696
Copsychus_saularis	1.14392539092373	2.2807810479627	0.193548387096774	19	3	0.836727138097001	0.163272861902999
Corallus_hortulanus	1.64550502831343	2.00856204783422	0.0909090909090909	11	1	0.916666666666667	0.0833333333333333
Coregonus_albula	0.911613569447055	0.911613569447055	0.2	3	1	0.833333333333333	0.166666666666667
Coregonus_lavaretus	0.45354878458662	0.42430060098944	0.0666666666666667	4	1	0.9	0.1
Coregonus_muksun	1.14392539092373	0	0	3	0	1	0
Coregonus_ussuriensis	0.477063045563733	0.911613569447055	0.366666666666667	3	1	0.714285714285714	0.285714285714286
Coreoleuciscus_splendidus	0.430256900002777	0.84860120197888	0.0234967377887498	15.5	1	0.977064220183486	0.0229357798165138
Corvus_corax	0.66458355262085	0.42430060098944	0.0774225774225774	10	1	0.926355421686747	0.073644578313253
Corvus_corone	1.24829921584835	1.59769124050925	0.0833333333333333	26	1	0.923076923076923	0.0769230769230769
Corvus_macrorhynchos	0.42430060098944	0.42430060098944	0.125	5	1	0.888888888888889	0.111111111111111
Corydoras_sp	0.756554392369773	8.04245337969878	0.112903225806452	124	11.5	0.898550724637681	0.101449275362319
Coryphaena_hippurus	1.61886434593226	1.48129799500303	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Cottus_asperrimus	0.42430060098944	0.42430060098944	0.242857142857143	5	1	0.777777777777778	0.222222222222222
Cottus_carolinae	0.613926397646213	0.430256900002777	0.0833333333333333	12	1	0.923076923076923	0.0769230769230769
Cricetus_cricetus	0.929538439877942	0.84860120197888	0.0714285714285714	9	1	0.933333333333333	0.0666666666666667
Crinia_georgiana	0.96266724290846	0	0	4	0	1	0
Crocidura_beatus	0.961748887965893	2.90414016234967	0.125	33	3	0.888888888888889	0.111111111111111
Crocidura_dsinezumi	1.13851758879694	2.45224874150147	0.0810810810810811	11	2	0.925	0.075
Crocidura_grayi	1.09661927195156	2.44629244248813	0.136363636363636	24	3	0.88	0.12
Crocidura_monticola	1.04132216333859	6.87427141831291	0.206896551724138	32	5	0.828571428571429	0.171428571428571
Crocidura_olivieri	0.42430060098944	0.42430060098944	0.0434782608695652	23	1	0.958333333333333	0.0416666666666667
Crocidura_palawanensis	1.37080831571649	1.59769124050925	0.0488095238095238	3	1	0.952380952380952	0.0476190476190476
Crocidura_paradoxura	0.42430060098944	0.42430060098944	0.0196078431372549	51	1	0.980769230769231	0.0192307692307692
Crocidura_russula	0.667957085218247	0.42430060098944	0.0344827586206897	4	1	0.96638418079096	0.0336158192090395
Crocidura_shantungensis	1.10810383477228	2.28785078184746	0.157894736842105	13	2	0.863636363636364	0.136363636363636
Crocidura_sibirica	0.45354878458662	0	0	8	0	1	0
Crocidura_tanakae	1.27023737939017	2.86792861989942	0.25	7	2	0.8	0.2
Crocodylus_acutus	0.939838527877668	1.59769124050925	0.14651493598862	3	1	0.863636363636364	0.136363636363636
Crocodylus_niloticus	0.839028965738235	2.41376486712531	0.222222222222222	10	2	0.815578894723681	0.184421105276319
Crotalus_aquilus	1.01397407025601	5.0524439923148	0.4	15	6	0.714285714285714	0.285714285714286
Crotalus_cerberus	1.09075360285398	4.30984262334615	0.235294117647059	14	4	0.80952380952381	0.19047619047619
Crotalus_lepidus	1.16734185545715	10.9077940796367	0.304953560371517	33.5	9.5	0.766363636363636	0.233636363636364
Crotalus_oreganus	1.07553808497983	1.59769124050925	0.0616698292220114	31.5	2	0.941919191919192	0.0580808080808081
Crotalus_pricei	0.980661831897212	3.92264732758885	0.222222222222222	24	4	0.818181818181818	0.181818181818182
Crotalus_ravus	0.941112928845828	4.1241041407226	0.363636363636364	15	5	0.733333333333333	0.266666666666667
Crotalus_triseriatus	0.905750364374246	7.17128965554406	0.288018433179724	46	8	0.776388888888889	0.223611111111111
Crotaphytus_bicinctores	1.15287760524068	5.31400399738865	0.153846153846154	29	6	0.866666666666667	0.133333333333333
Crotaphytus_collaris	1.21739648885516	7.68363295047046	0.136363636363636	41	6	0.88	0.12
Crotaphytus_nebrius	0.939838527877668	5.18194444593355	0.181818181818182	35	5	0.846153846153846	0.153846153846154
Crotaphytus_vestigium	1.08489392786232	4.71335671069625	0.179144385026738	35	4	0.846153846153846	0.153846153846154
Cryodraco_antarcticus	1.14392539092373	1.56822599191317	0.666666666666667	2	2	0.6	0.4
Cryptomys_hottentotus	0.977009283336396	9.73673569245654	0.20253164556962	78	10	0.831578947368421	0.168421052631579
Crystallaria_asprella	1.07876043604333	8.63008348834661	0.0982142857142857	70	8	0.910569105691057	0.0894308943089431
Ctenomys_pearsoni	1.24323188931289	3.16591723242242	0.363636363636364	12	3	0.733333333333333	0.266666666666667
Ctenomys_rionegrensis	1.30417985116703	2.46691230083276	0.2	4	1	0.833333333333333	0.166666666666667
Ctenomys_sp	0.909486907739356	6.75072726370749	0.142857142857143	51	7	0.875	0.125
Ctenomys_torquatus	1.13268688471334	2.90579752608809	1	3	3	0.5	0.5
Ctenopharyngodon_idella	1.14392539092373	3.02360244667907	1.28571428571429	1	3	0.428571428571429	0.571428571428571
Ctenotus_atlas	0.42430060098944	1.27290180296832	0.2	20	3	0.833333333333333	0.166666666666667
Ctenotus_dux	0.548362455233845	1.99848289191595	0.118823529411765	15	4	0.892857142857143	0.107142857142857
Ctenotus_inornatus	0.758591264290429	4.9679702087099	0.1	64	7	0.909090909090909	0.0909090909090909
Ctenotus_leonhardii	0.606145362843122	4.53888219842887	0.0818181818181818	100	7	0.92436974789916	0.0756302521008403
Ctenotus_pantherinus	0.830471669206153	2.44629244248813	0.0666666666666667	30	3	0.9375	0.0625
Ctenotus_piankai	0.634849561814114	4.42089065754713	0.0736842105263158	94	7	0.931372549019608	0.0686274509803922
Ctenotus_quattuordecimlineatus	0.674827099421044	3.33439706235244	0.0727272727272727	104	5	0.932203389830508	0.0677966101694915
Culaea_inconstans	1.78739292638335	0	0	7	0	1	0
Culter_alburnus	1.20182597606407	0.42430060098944	0.25	4	1	0.8	0.2
Cuora_trifasciata	0.954817004960977	5.43987211106165	0.183098591549296	28	6	0.845238095238095	0.154761904761905
Cyanopica_cyanus	1.14392539092373	0.626634662303323	0.186440677966102	7	1	0.839795918367347	0.160204081632653
Cyclarhis_gujanensis	1.07382807373167	12.8715151805627	0.194029850746269	43	11	0.8375	0.1625
Cynomys_ludovicianus	1.20854646034043	3.2981855199022	0.5	5	3	0.654761904761905	0.345238095238095
Cynomys_mexicanus	1.14392539092373	0.999241445957973	0.5	2	1	0.666666666666667	0.333333333333333
Cynops_ensicauda	0.782017575957286	4.67980959182416	0.289408866995074	12	5	0.773333333333333	0.226666666666667
Cynops_pyrrhogaster	0.728659115999036	8.74390939198843	0.215384615384615	63	13	0.822784810126582	0.177215189873418
Cynopterus_brachyotis	0.45354878458662	0.706286416235526	0.215384615384615	6	1	0.8125	0.1875
Cynopterus_sp	0.646781591725789	2.97010420692608	0.08	52	4	0.925925925925926	0.0740740740740741
Cynopterus_sphinx	0.588723690146424	1.76617107043927	0.12	23	3	0.892857142857143	0.107142857142857
Cyprinella_caerulea	0.816241313779899	1.85616810617259	0.333333333333333	6	3	0.730769230769231	0.269230769230769
Cyprinella_lepida	0.882381117425432	11.1027905666162	0.138409961685824	107	13	0.878418329637842	0.121581670362158
Cyprinella_lutrensis	0.724013168329292	4.14740405548703	0.065194292653309	116	6	0.938795986622074	0.0612040133779264
Cyprinella_venusta	0.747178252389712	3.84114656466533	0.0789473684210526	71	5	0.926829268292683	0.0731707317073171
Cyprinodon_variegatus	0.860733354056395	1.27290180296832	0.142857142857143	14	2.5	0.857142857142857	0.142857142857143
Cyprinus_carpio	0.852418347582083	0.854557500992217	0.102564102564103	6	1	0.9	0.1
Danio_rerio	0.42430060098944	2.54580360593664	0.115384615384615	49	6	0.896551724137931	0.103448275862069
Dasypus_novemcinctus	0.787091145463253	1.0895917584123	0.2	5	1	0.833333333333333	0.166666666666667
Deinagkistrodon_acutus	0.947541496768592	4.15829157313658	0.333333333333333	17	4	0.75	0.25
Delphinus_delphis	0.42430060098944	0	0	7	0	1	0
Deltamys_kempi	0.42430060098944	1.13058701722497	0.235294117647059	15	3	0.80952380952381	0.19047619047619
Dendrocopos_major	0.430256900002777	0.430256900002777	0.25	2	1	0.708333333333333	0.291666666666667
Dendropsophus_reticulatus	0.694174836464412	1.37701484200517	0.266666666666667	6.5	2	0.783625730994152	0.216374269005848
Desmodus_rotundus	0.998029363506963	15.9118870853476	0.52	48	17	0.657894736842105	0.342105263157895
Desmognathus_fuscus	1.08488919567986	13.4667939752653	0.202898550724638	57	11	0.831325301204819	0.168674698795181
Diadophis_punctatus	0.886138444324853	8.29986933966083	0.172413793103448	57	9	0.852941176470588	0.147058823529412
Dicamptodon_tenebrosus	1.01099592074935	1.0895917584123	0.0833333333333333	14	1	0.923076923076923	0.0769230769230769
Dicrurus_forficatus	0.42430060098944	0.42430060098944	0.1	2	1	0.833333333333333	0.166666666666667
Diodon_holocanthus	1.14392539092373	0	0	5.5	0	1	0
Diplodus_vulgaris	0.42430060098944	0	0	4	0	1	0
Diplomystes_nahuelbutaensis	0.42430060098944	0	0	25	0	1	0
Dipodillus_campestris	0.83041942168735	2.29135445854532	0.1	18	2	0.909090909090909	0.0909090909090909
Diptychus_maculatus	0.570974430929416	2.72827825773422	0.13953488372093	38	5	0.877551020408163	0.122448979591837
Dolloidraco_longedorsalis	1.14392539092373	0.281985815246086	0.25	2	1	0.666666666666667	0.333333333333333
Doryrhamphus_excisus	0.42430060098944	0.42430060098944	0.027027027027027	34	1	0.973684210526316	0.0263157894736842
Drymarchon_couperi	2.19291361886553	3.24050504614883	0.133333333333333	13.5	1	0.878676470588235	0.121323529411765
Dryomys_nitedula	0.814054535116401	4.88432721069841	0.0659340659340659	88	6	0.938144329896907	0.0618556701030928
Echinotriton_andersoni	1.01099592074935	1.14392539092373	0.12390350877193	11	1	0.888888888888889	0.111111111111111
Ectopistes_migratorius	1.04939258621357	0	0	2	0	1	0
Eidolon_dupreanum	1.14392539092373	1.14392539092373	0.181818181818182	8	1	0.846153846153846	0.153846153846154
Eidolon_helvum	1.14392539092373	0	0	6	0	1	0
Elaphe_quadrivirgata	0.42430060098944	0.84860120197888	0.3125	8	2	0.761904761904762	0.238095238095238
Elassoma_zonatum	0.883944779495619	11.8632097664467	0.14018691588785	96	14	0.877049180327869	0.122950819672131
Elephas_maximus	0.7146427359458	0.860513800005554	0.25	9	2	0.8	0.2
Eleutheronema_tetradactylum	1.14392539092373	1.13851758879694	0.25	2	1	0.775	0.225
Elgaria_multicarinata	0.9170099265099	2.7510297795297	0.142857142857143	24	3	0.875	0.125
Elopichthys_bambusa	1.51478940409503	5.35161973737132	2	1	4	0.236111111111111	0.763888888888889
Empidonax_difficilis	1.51582777522948	1.27023737939017	0.166666666666667	1	1	0.583333333333333	0.416666666666667
Empidonax_traillii	0.87937693851954	0.626634662303323	0.25	3	1	0.8	0.2
Engraulis_encrasicolus	0.42430060098944	0.42430060098944	0.0357142857142857	11	1	0.96551724137931	0.0344827586206897
Eopsaltria_australis	0.90693436701653	2.58305248893452	0.121951219512195	18	3	0.890243902439024	0.109756097560976
Eopsaltria_griseogularis	0.759604057423795	1.33591417043649	1	2	2	0.5	0.5
Eospalax_baileyi	0.894848116600031	1.59769124050925	0.0740740740740741	34	2	0.931034482758621	0.0689655172413793
Eospalax_cansus	1.02608387447524	0.84860120197888	0.0444444444444444	23	1	0.957446808510638	0.0425531914893617
Eothenomys_chinensis	0.739121472690083	4.30841684767406	0.0652173913043478	89	6	0.938775510204082	0.0612244897959184
Eothenomys_custos	0.42430060098944	1.20339034781423	0.0625	127	2	0.941176470588235	0.0588235294117647
Eothenomys_melanogaster	0.784112995956585	1.99252659290261	0.0909090909090909	34	3	0.914285714285714	0.0857142857142857
Eothenomys_miletus	0.429351937247385	1.27290180296832	0.0882352941176471	30	3	0.918918918918919	0.0810810810810811
Eozapus_setchuanus	0.679760498317	2.84708409389483	0.0816326530612245	98	5	0.924528301886792	0.0754716981132075
Epinephelus_coioides	1.27023737939017	1.27023737939017	0.153846153846154	7	1	0.857142857142857	0.142857142857143
Epinephelus_fuscoguttatus	1.20708138515695	1.64611461044443	0.133333333333333	4	1.5	0.875	0.125
Epinephelus_lanceolatus	0.908324489019389	5.76180594529977	0.116204051012753	81.5	6	0.892105263157895	0.107894736842105
Epinephelus_marginatus	0.991521855777571	2.38119892141125	0.708333333333333	3	2	0.571428571428571	0.428571428571429
Epomophorus_gambianus	0.42430060098944	0	0	8	0	1	0
Epomops_buettikoferi	1.14392539092373	1.14392539092373	0.25	4	1	0.8	0.2
Epomops_franqueti	1.59769124050925	2.54909548137183	0.125	8	1	0.888888888888889	0.111111111111111
Equus_asinus	0.949378359393683	1.8838132272136	0.222222222222222	9	2	0.811738648947951	0.188261351052049
Equus_caballus	0.865853277132093	0.42430060098944	0.142857142857143	4	1	0.875	0.125
Equus_przewalskii	1.27023737939017	1.59769124050925	0.215384615384615	10	1	0.822916666666667	0.177083333333333
Eremias_argus	1.17597536890703	3.62485254078239	0.1	28	2	0.909090909090909	0.0909090909090909
Eremias_brenchleyi	0.934079521348175	14.6043037337477	0.2	87	16	0.833333333333333	0.166666666666667
Eremias_persica	1.01142418048246	8.38564930145017	0.132530120481928	70	9	0.882978723404255	0.117021276595745
Eremias_velox	1.20194357420634	5.32470229398296	0.2	17	7	0.833333333333333	0.166666666666667
Eremophila_alpestris	1.02722607539169	0.42430060098944	0.0909090909090909	10	1	0.916666666666667	0.0833333333333333
Eschrichtius_robustus	0.952806466965942	0.911613569447055	0.5	2	1	0.666666666666667	0.333333333333333
Esox_lucius	1.59769124050925	1.59769124050925	0.166666666666667	1	1	0.666666666666667	0.333333333333333
Esox_reichertii	NA	0	0	3	0	1	0
Etheostoma_caeruleum	0.535671104193556	2.41682719389205	0.0958904109589041	67	4	0.9125	0.0875
Etheostoma_crossopterum	0.61565527439366	1.69720240395776	0.0866141732283465	20	1	0.920289855072464	0.0797101449275362
Etheostoma_fragi	0.42430060098944	0.42430060098944	0.2	3	1	0.833333333333333	0.166666666666667
Etheostoma_kantuckeense	0.42430060098944	1.69720240395776	0.115831842576029	41	4	0.895833333333333	0.104166666666667
Etheostoma_lawrencei	0.376862339074989	0.84860120197888	0.0769230769230769	25	2	0.928571428571429	0.0714285714285714
Etheostoma_nigripinne	0.799541587726657	5.81385113010185	0.153846153846154	100	11	0.866666666666667	0.133333333333333
Etheostoma_olmstedi	0.691006668112091	2.41141939176526	0.103896103896104	54.5	4	0.905882352941176	0.0941176470588235
Etheostoma_spectabile	0.42430060098944	2.1215030049472	0.0588235294117647	82	5	0.944444444444444	0.0555555555555556
Etheostoma_tetrazonum	0.42430060098944	2.1215030049472	0.0789473684210526	73	5	0.926829268292683	0.0731707317073171
Etheostoma_uniporum	0.527104142408624	3.26542839587093	0.179487179487179	37	6	0.847826086956522	0.152173913043478
Euchiloglanis_kishinouyei	1.66454658492396	6.42020798904421	1	4	5	0.444444444444444	0.555555555555556
Euchoreutes_naso	1.01099592074935	0	0	9	0	1	0
Eulemur_rubriventer	1.11742543267117	2.18185094883723	0.222527472527473	12	2	0.8125	0.1875
Eulemur_rufus	0.799771905059647	2.25348403889689	0.21395881006865	11	3	0.821428571428571	0.178571428571429
Eumetopias_jubatus	1.27488825149227	1.95438946988567	0.5	2	1	0.633333333333333	0.366666666666667
Eumyias_panayensis	1.05570880935693	12.7959372171695	0.375	35	12	0.727272727272727	0.272727272727273
Eurycea_bislineata	1.09493640031136	2.59006558122341	0.263157894736842	3	2	0.666666666666667	0.333333333333333
Eurycea_chamberlaini	1.03926594616833	9.9051428960983	0.35959595959596	17	10	0.73551912568306	0.26448087431694
Eurycea_multiplicata	0.912753914712174	6.55032595380029	0.0970873786407767	89	7	0.911504424778761	0.0884955752212389
Eurycea_quadridigitata	1.2154790218068	21.5065103477666	0.552083333333333	50	19	0.644295302013423	0.355704697986577
Eurycea_tynerensis	0.935251368070809	7.10015155990312	0.127272727272727	74	8	0.887096774193548	0.112903225806452
Eurycea_wilderae	1.18211352723898	9.05434143825673	0.315789473684211	32	8	0.76	0.24
Eutropis_multicarinata	0.893931590635933	20.6916851530567	0.302325581395349	86	23	0.767857142857143	0.232142857142857
Eutropis_multifasciata	1.24932061658934	4.82231808978509	0.116279069767442	39	4	0.895833333333333	0.104166666666667
Exocoetus_monocirrhus	0.42430060098944	0	0	9	0	1	0
Exocoetus_volitans	0.626634662303323	0	0	6	0	1	0
Falco_peregrinus	3.05202575349554	0	0	3	0	1	0
Falco_tinnunculus	0.847268990189805	0.740563940521006	0.0909090909090909	12	1	0.894736842105263	0.105263157894737
Felis_catus	1.49856872684419	5.98212167758181	0.714285714285714	6	4	0.555555555555556	0.444444444444444
Felis_silvestris	0.944741019881151	0.911613569447055	0.150375939849624	14	1	0.863636363636364	0.136363636363636
Ficedula_hyperythra	1.25736685332011	1.14392539092373	0.181818181818182	15.5	1	0.83974358974359	0.16025641025641
Forcipiger_flavissimus	0.42430060098944	0.42430060098944	0.35	3.5	1	0.75	0.25
Forpus_passerinus	0.911613569447055	0	0	5	0	1	0
Fringilla_coelebs	0.804085818835641	4.86517139800062	0.212121212121212	27	5	0.825	0.175
Fundulus_heteroclitus	1.12409664768909	1.87639709030246	0.157894736842105	7	2	0.863636363636364	0.136363636363636
Fundulus_notatus	0.94846144109458	4.56644151180176	0.142684108527132	34	5	0.872727272727273	0.127272727272727
Fundulus_olivaceus	0.60786282142266	3.59000076841296	0.210526315789474	20	5	0.826086956521739	0.173913043478261
Gadus_chalcogrammus	1.10997132370359	0.84860120197888	0.2	5	1	0.833333333333333	0.166666666666667
Gadus_morhua	0.45354878458662	0	0	3	0	1	0
Galaxias_truttaceus	NA	0	0	6	0	1	0
Galea_musteloides	1.05346097304172	2.18928177949051	0.126760563380282	34.5	3.5	0.8875	0.1125
Galemys_pyrenaicus	0.776271188759852	0.87937693851954	0.222222222222222	7	2	0.818181818181818	0.181818181818182
Gallotia_galloti	0.42430060098944	0	0	9	0	1	0
Gallus_gallus	1.14392539092373	1.13851758879694	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Gambelia_sila	1.3329944949177	5.48323326286596	0.380952380952381	11	4	0.714285714285714	0.285714285714286
Gambelia_wislizenii	1.21232395693314	6.30371013864054	0.21875	27	5	0.82051282051282	0.179487179487179
Garra_orientalis	0.45354878458662	0.42430060098944	0.05	7	1	0.888888888888889	0.111111111111111
Garrulax_canorus	1.14392539092373	0.42430060098944	0.142857142857143	4	1	0.875	0.125
Garrulax_chinensis	1.14392539092373	1.14392539092373	0.0571895424836601	7	1	0.945906432748538	0.054093567251462
Garrulus_glandarius	0.777543437968189	1.87908152931795	0.4	6	2	0.714285714285714	0.285714285714286
Gazella_dorcas	1.18338860620362	1.69453798037961	0.166666666666667	10	2	0.857142857142857	0.142857142857143
Gazella_gazella	1.09092547441861	0.911613569447055	0.037037037037037	5	1	0.964285714285714	0.0357142857142857
Gazella_subgutturosa	1.34806925438638	2.69949098800073	0.5	3	2	0.666666666666667	0.333333333333333
Gekko_gecko	1.20412257124698	19.0124234154292	0.378378378378378	45	16	0.722222222222222	0.277777777777778
Gekko_swinhonis	1.04045791317457	13.0386399028118	0.119352869352869	113	13	0.893129770992366	0.106870229007634
Genetta_genetta	0.994528528293187	1.58593676571788	0.048783712321523	39	2	0.953485576923077	0.0465144230769231
Genetta_maculata	0.764913797426187	0.42430060098944	0.129166666666667	8	1	0.882352941176471	0.117647058823529
Gerbilliscus_leucogaster	0.93174637699697	6.64605684746279	0.168079096045198	42	7	0.855072463768116	0.144927536231884
Gerbillus_gerbillus	1.37606862374925	0	0	13	0	1	0
Gerbillus_henleyi	0.773602495808489	2.82134774275222	0.189189189189189	48	4	0.840909090909091	0.159090909090909
Gerbillus_nancillus	0.42430060098944	0.42430060098944	0.0714285714285714	13	1	0.933333333333333	0.0666666666666667
Gerbillus_nanus	0.899043533106299	4.02047473341464	0.0833333333333333	57	4	0.923076923076923	0.0769230769230769
Gerbillus_pyramidum	1.14392539092373	1.14392539092373	0.1	3	1	0.909090909090909	0.0909090909090909
Gerbillus_tarabuli	0.42430060098944	0.42430060098944	0.0909090909090909	11	1	0.916666666666667	0.0833333333333333
Gerrhonotus_infernalis	1.09030962835159	0.911613569447055	0.333333333333333	3	1	0.75	0.25
Gila_conspersa	NA	0	0	9.5	0	1	0
Gila_nigrescens	1.07573228217782	0.42430060098944	0.2	3	1	0.8	0.2
Giraffa_camelopardalis	1.11008765727389	3.88343351184887	0.163978494623656	30	4	0.859126984126984	0.140873015873016
Girardinus_metallicus	1.01099592074935	1.59769124050925	0.208333333333333	5	1	0.827586206896552	0.172413793103448
Glaucomys_sabrinus	0.785364055031303	0.42430060098944	0.0547945205479452	3	1	0.901234567901235	0.0987654320987654
Glirulus_japonicus	0.805286206485595	2.12479488038239	0.0384615384615385	72	3	0.962962962962963	0.037037037037037
Gloydius_brevicaudus	0.784979126752974	1.27023737939017	0.0714285714285714	27	1	0.933333333333333	0.0666666666666667
Gloydius_ussuriensis	2.1331234591791	2.20161456663059	0.5	1	1	0.5	0.5
Glyptothorax_zanaensis	0.88593925010849	1.14392539092373	0.089572192513369	21	1	0.916666666666667	0.0833333333333333
Gobio_gobio	0.991488883319623	4.22613750367874	0.25	4	2	0.8	0.2
Gobiobotia_brevibarba	0.281985815246086	0	0	5	0	1	0
Gobiobotia_macrocephala	0.42430060098944	0.42430060098944	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Gobiobotia_naktongensis	0.376862339074989	0.42430060098944	0.0494505494505494	7	1	0.951219512195122	0.0487804878048781
Gobiomorphus_australis	0.984468384459349	0.42430060098944	0.1	5	1	0.909090909090909	0.0909090909090909
Gorilla_gorilla	1.17887687987337	0	0	2	0	1	0
Gorilla_gorilla_gorilla	1.31853275911222	1.664719796242	1	1	1	0.5	0.5
Gracilinanus_agilis	1.12166566102434	7.44758026782917	0.181818181818182	35	6	0.846153846153846	0.153846153846154
Graomys_griseoflavus	0.430203568855827	0.84860120197888	0.142857142857143	12	2	0.875	0.125
Gulo_gulo	0.430256900002777	0.854557500992217	0.464285714285714	1	1	0.666666666666667	0.333333333333333
Gymnocypris_eckloni	0.69731036217304	2.84051090474936	0.0845070422535211	67	5	0.922077922077922	0.0779220779220779
Gymnocypris_przewalskii	0.42430060098944	0.42430060098944	0.25	3	1	0.8	0.2
Gymnocypris_waddellii	0.42430060098944	0.42430060098944	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Gymnodiptychus_dybowskii	0.660911484986563	6.60911484986563	0.114583333333333	94	10	0.897196261682243	0.102803738317757
Gymnodiptychus_pachycheilus	1.04322770717874	1.92914260748137	0.0617283950617284	3	1	0.941860465116279	0.0581395348837209
Handleyomys_alfaroi	0.784112995956585	1.99252659290261	0.0741758241758242	30	2	0.928571428571429	0.0714285714285714
Handleyomys_chapmani	0.42430060098944	0.42430060098944	0.1	10	1	0.909090909090909	0.0909090909090909
Handleyomys_rostratus	0.434049995521833	0.87784938557606	0.0428571428571429	28	2	0.958904109589041	0.0410958904109589
Hapalemur_griseus	1.01571020704682	3.65399799865633	0.333333333333333	7	3	0.75	0.25
Hatcheria_macraei	0.493362409053366	0.844073338045931	0.166666666666667	6	2	0.857142857142857	0.142857142857143
Helicolenus_dactylopterus	0.458022944541754	0.42430060098944	0.166666666666667	8	1	0.857142857142857	0.142857142857143
Hemibagrus_guttatus	0.784112995956585	1.56822599191317	0.181818181818182	11	2	0.833333333333333	0.166666666666667
Hemibagrus_macropterus	0.615174867321954	1.99252659290261	0.24047619047619	13	3	0.789473684210526	0.210526315789474
Hemiculter_leucisculus	0.42430060098944	0.42430060098944	0.0144927536231884	65	1	0.985714285714286	0.0142857142857143
Hemidactylus_alkiyumii	0.724962233400645	5.37539726621572	0.114942528735632	77	7	0.896907216494845	0.103092783505155
Hemidactylus_frenatus	1.03392549436798	9.12039995227335	0.302325581395349	45	8	0.767261904761905	0.232738095238095
Hemiechinus_auritus	0.694255687776027	0.42430060098944	0.0303308823529412	31.5	1	0.970562770562771	0.0294372294372294
Hemiphyllodactylus_yunnanensis	1.00255797062302	32.4380686880707	0.336206896551724	107	34	0.748387096774194	0.251612903225806
Henicorhina_leucophrys	0.848964657049205	2.97155802720738	0.103962943901184	32	3	0.905405405405405	0.0945945945945946
Henicorhina_leucosticta	1.0156220804446	5.40617283826316	0.161290322580645	40	5	0.860243055555556	0.139756944444444
Herpestes_javanicus	1.021689548073	10.7533994823436	0.187990580847724	47	10	0.841768631813126	0.158231368186874
Herzensteinia_microcephalus	0.42430060098944	0	0	5	0	1	0
Heterandria_formosa	0.664175530967537	1.27885810198166	0.3875	7.5	3	0.720779220779221	0.279220779220779
Heteronotia_binoei	1.16794201569276	5.94448897859288	0.321428571428571	38.5	6	0.751106194690266	0.248893805309735
Heteropneustes_fossilis	1.24735442748628	11.5518292560556	0.426666666666667	56	10	0.700934579439252	0.299065420560748
Hexagrammos_otakii	0.42430060098944	0	0	2	0	1	0
Hierophis_gemonensis	0.42430060098944	0.281985815246086	0.0909090909090909	3	1	0.909090909090909	0.0909090909090909
Hippocampus_kuda	0.838084206790076	4.01185401082315	0.333333333333333	12	4	0.75	0.25
Hipposideros_armiger	0.854622376053466	1.99425885449539	0.272727272727273	10	3	0.785714285714286	0.214285714285714
Hipposideros_caffer	0.640173829460664	2.56069531784266	0.0425531914893617	94	4	0.959183673469388	0.0408163265306122
Hipposideros_pratti	0.784112995956585	0	0	22	0	1	0
Hipposideros_ruber	0.496234662964744	1.84107052790837	0.0606060606060606	61	4	0.942857142857143	0.0571428571428571
Hirundo_rustica	0.42430060098944	0	0	8	0	1	0
Holochilus_chacarius	0.42430060098944	0.281985815246086	0.1	6	1	0.909090909090909	0.0909090909090909
Homatula_potanini	0.659240826482318	1.56822599191317	0.3125	6.5	2	0.760952380952381	0.239047619047619
Hoplobatrachus_rugulosus	0.667489645305533	6.11856770743841	0.148936170212766	51	8	0.87037037037037	0.12962962962963
Hoplobatrachus_tigerinus	0.809026356985288	1.14392539092373	0.144578313253012	6	1	0.873684210526316	0.126315789473684
Huso_huso	NA	0	0	2	0	1	0
Hydropotes_inermis	0.430256900002777	0.430256900002777	0.0833333333333333	11	1	0.923076923076923	0.0769230769230769
Hyla_meridionalis	1.63538390237607	2.84051090474936	0.333333333333333	3	1	0.75	0.25
Hylaeamys_megacephalus	1.44975174795375	1.27023737939017	0.0416666666666667	10	1	0.96	0.04
Hylobates_agilis	1.1320102542301	4.97967589032017	0.298148148148148	15	2	0.769230769230769	0.230769230769231
Hylobates_lar	1.23497159972383	2.02199184149869	0.272727272727273	4	2	0.75	0.25
Hylophilus_ochraceiceps	1.01399087339257	10.1698582603579	0.1875	56	10	0.842105263157895	0.157894736842105
Hynobius_nebulosus	1.0622839637145	2.58441605861598	0.0476190476190476	79	3	0.954545454545455	0.0454545454545455
Hynobius_tokyoensis	0.948019904669785	1.59769124050925	0.109090909090909	11	2	0.901639344262295	0.0983606557377049
