Species	AverageGrantham	SummOfAllGrantham	KnKs	MedianOfAllSyn	MedianOfAllNonsyn	FractionOfSyn	FractionOfNonsyn
Gobiobotia_naktongensis	19	21	0.0494505494505494	7	1	0.951219512195122	0.0487804878048781
Gobiomorphus_australis	50	21	0.1	5	1	0.909090909090909	0.0909090909090909
Gracilinanus_agilis	56.9	376	0.181818181818182	35	6	0.846153846153846	0.153846153846154
Graomys_griseoflavus	21.5	42	0.142857142857143	12	2	0.875	0.125
Gulo_gulo	22	43	0.464285714285714	1	1	0.666666666666667	0.333333333333333
Gymnocypris_eckloni	35	145	0.0845070422535211	67	5	0.922077922077922	0.0779220779220779
Gymnocypris_przewalskii	21	21	0.25	3	1	0.8	0.2
Gymnocypris_waddellii	21	21	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Gymnodiptychus_dybowskii	33.2307692307692	334	0.114583333333333	94	10	0.897196261682243	0.102803738317757
Gymnodiptychus_pachycheilus	53.0833333333333	98	0.0617283950617284	3	1	0.941860465116279	0.0581395348837209
Handleyomys_alfaroi	39.5	100	0.0741758241758242	30	2	0.928571428571429	0.0714285714285714
Handleyomys_chapmani	21	21	0.1	10	1	0.909090909090909	0.0909090909090909
Handleyomys_rostratus	21.6666666666667	44	0.0428571428571429	28	2	0.958904109589041	0.0410958904109589
Hatcheria_macraei	24.5	43	0.166666666666667	6	2	0.857142857142857	0.142857142857143
Helicolenus_dactylopterus	22.8333333333333	21	0.166666666666667	8	1	0.857142857142857	0.142857142857143
Hemibagrus_guttatus	39.5	79	0.181818181818182	11	2	0.833333333333333	0.166666666666667
Hemibagrus_macropterus	31	100	0.24047619047619	13	3	0.789473684210526	0.210526315789474
Hemiculter_leucisculus	21	21	0.0144927536231884	65	1	0.985714285714286	0.0142857142857143
Hemidactylus_alkiyumii	36.6	272	0.114942528735632	77	7	0.896907216494845	0.103092783505155
Hemiechinus_auritus	35.25	21	0.0303308823529412	31.5	1	0.970562770562771	0.0294372294372294
Hemiphyllodactylus_yunnanensis	50.972972972973	1645	0.336206896551724	107	34	0.748387096774194	0.251612903225806
Henicorhina_leucosticta	42.5	181	0.103103741496599	40	4	0.905660377358491	0.0943396226415094
Herpestes_javanicus	51.5714285714286	542	0.187990580847724	47	10	0.841768631813126	0.158231368186874
Herzensteinia_microcephalus	21	0	0	5	0	1	0
Heterandria_formosa	33.3333333333333	64	0.3875	7.5	3	0.720779220779221	0.279220779220779
Hierophis_gemonensis	21	15	0.0909090909090909	3	1	0.909090909090909	0.0909090909090909
Hippocampus_kuda	42.3333333333333	203	0.333333333333333	12	4	0.75	0.25
Hipposideros_armiger	43.125	101	0.272727272727273	10	3	0.785714285714286	0.214285714285714
Hipposideros_caffer	32.25	129	0.0425531914893617	94	4	0.959183673469388	0.0408163265306122
Hipposideros_pratti	39.5	0	0	22	0	1	0
Hipposideros_ruber	25	92	0.0606060606060606	61	4	0.942857142857143	0.0571428571428571
Hirundo_rustica	21	0	0	8	0	1	0
Holochilus_chacarius	21	15	0.1	6	1	0.909090909090909	0.0909090909090909
Homatula_potanini	33.2	79	0.3125	6.5	2	0.760952380952381	0.239047619047619
Hoplobatrachus_rugulosus	33.8571428571429	311	0.148936170212766	51	8	0.87037037037037	0.12962962962963
Hoplobatrachus_tigerinus	40.7307692307693	58	0.144578313253012	6	1	0.873684210526316	0.126315789473684
Hydropotes_inermis	22	22	0.0833333333333333	11	1	0.923076923076923	0.0769230769230769
Hylaeamys_megacephalus	73.5	64	0.0416666666666667	10	1	0.96	0.04
Hylobates_agilis	57.375	253	0.298148148148148	15	2	0.769230769230769	0.230769230769231
Hylobates_lar	64	122	0.166666666666667	13	2	0.857142857142857	0.142857142857143
Hynobius_nebulosus	53.5	130	0.0476190476190476	79	3	0.954545454545455	0.0454545454545455
Hynobius_tokyoensis	48	81	0.109090909090909	11	2	0.901639344262295	0.0983606557377049
Hypentelium_nigricans	21	42	0.0645833333333333	14	1	0.939338235294118	0.0606617647058824
Hypomesus_olidus	21.2	0	0	6.5	0	1	0
Hypseleotris_galii	41	109	0.142857142857143	21	3	0.875	0.125
Hypseleotris_klunzingeri	21.25	64	0.127717391304348	20	3	0.884615384615385	0.115384615384615
Hypsignathus_monstrosus	58	58	0.111111111111111	7	1	0.9	0.1
Ichthyophis_bannanicus	61.25	168.5	0.454545454545455	4	3	0.571428571428571	0.428571428571429
Ictidomys_parvidens	39.75	55	0.154761904761905	7	1	0.866071428571429	0.133928571428571
Ictidomys_tridecemlineatus	81	0	0	19	0	1	0
Ictiobus_bubalus	21	21	0.366666666666667	4	1	0.714285714285714	0.285714285714286
Indri_indri	38.3333333333333	32	0.153846153846154	12	1	0.866666666666667	0.133333333333333
Inia_boliviensis	52.1666666666667	81	0.5	3	1	0.666666666666667	0.333333333333333
Inia_geoffrensis	44	85	0.25	4	2	0.75	0.25
Jaculus_jaculus	41.3333333333333	0	0	26.5	0	1	0
Katsuwonus_pelamis	21	0	0	12	0	1	0
Koreocobitis_rotundicaudata	98	21	0.111111111111111	4	1	0.9	0.1
Labeo_gonius	21	0	0	12	0	1	0
Labeobarbus_intermedius	30.25	63	0.375	8	3	0.727272727272727	0.272727272727273
Lacerta_bilineata	46	355	0.235294117647059	26	7	0.80952380952381	0.19047619047619
Lacerta_viridis_viridis	41.3863636363637	122	0.25	24	4	0.8	0.2
Ladislavia_taczanowskii	21.5	58	0.101020408163265	10	2	0.9	0.1
Lama_guanicoe	49.5	122	0.25	8	2	0.8	0.2
Lampetra_fluviatilis	21	0	0	2	0	1	0
Lampetra_planeri	46	0	0	9	0	1	0
Lampetra_sp	23	23	0.0152680652680653	58	1	0.984961555857078	0.0150384441429218
Lampris_guttatus	40.125	319	0.0697674418604651	108	7	0.934782608695652	0.0652173913043478
Lamprologus_tigripictilis	60	0	0	6	0	1	0
Lampropeltis_alterna	80.6	279	0.163359788359788	17.5	3	0.846117424242424	0.153882575757576
Lampropeltis_getula	31.8	123	0.107142857142857	31	4	0.903225806451613	0.0967741935483871
Lampropeltis_triangulum	54.8333333333333	575	0.193548387096774	60	11	0.837837837837838	0.162162162162162
Laonastes_aenigmamus	53.5833333333333	593	0.25	45	11	0.8	0.2
Larimichthys_crocea	43	79	0.366666666666667	5	2	0.714285714285714	0.285714285714286
Larimichthys_polyactis	21	21	0.0909090909090909	6	1	0.916666666666667	0.0833333333333333
Larus_argentatus	58	22	0.133928571428571	4	1	0.875	0.125
Larus_canus	142	81	0.25	2	1	0.8	0.2
Larus_dominicanus	145	0	0	3	0	1	0
Lateolabrax_japonicus	26.5	146	0.0869565217391304	10	3	0.92	0.08
Leiolepis_reevesii	64	64	0.142857142857143	13	2	0.875	0.125
Lemur_catta	45.6666666666667	58	0.5	2	1	0.666666666666667	0.333333333333333
Leopoldamys_edwardsi	38.3511904761905	268	0.116963064295486	79	8	0.894736842105263	0.105263157894737
Lepidophyma_flavimaculatum	45.1342592592593	344	0.307193396226415	34	11	0.761061946902655	0.238938053097345
Lepilemur_ruficaudatus	39.35	164	0.375	8.5	5	0.727272727272727	0.272727272727273
Leptodeira_annulata	61.2222222222222	640	0.183854718981972	75.5	14	0.844698760994987	0.155301239005013
Leptodeira_septentrionalis	51.8083333333334	378	0.128315346625206	55	6	0.885057471264368	0.114942528735632
Leptonychotes_weddellii	58	58	0.2	5	1	0.833333333333333	0.166666666666667
Lepus_brachyurus	64	21	0.1	7	1	0.909090909090909	0.0909090909090909
Lepus_capensis	39	207	0.0793766876687669	80	5	0.926315789473684	0.0736842105263158
Lepus_europaeus	23	23	0.0909090909090909	21	1	0.916666666666667	0.0833333333333333
Lepus_mandshuricus	34.3666666666666	179	0.111128048780488	80	7	0.898876404494382	0.101123595505618
Lepus_oiostolus	47.3333333333333	96	0.0889328063241107	26	2	0.916666666666667	0.0833333333333333
Lepus_sinensis	60.0416666666667	137	0.238095238095238	15	3	0.803571428571429	0.196428571428571
Lepus_timidus	42.5	131	0.166666666666667	12	3	0.857142857142857	0.142857142857143
Lepus_tolai	32	22	0.0714285714285714	7	1	0.933333333333333	0.0666666666666667
Lepus_yarkandensis	40	83	0.129032258064516	17	2	0.885714285714286	0.114285714285714
Lethenteron_camtschaticum	52.2166666666667	195	0.132996632996633	3	2	0.88	0.12
Lethrinus_olivaceus	121	0	0	21	0	1	0
Lissemys_punctata	57.125	91.5	0.0634615384615385	39	1.5	0.928571428571429	0.0714285714285714
Lophius_piscatorius	54.5	79	0.5	3	1	0.666666666666667	0.333333333333333
Lophostoma_silvicolum	62.6666666666667	342	0.10077519379845	54	5	0.908450704225352	0.0915492957746479
Lophura_nycthemera	21	21	0.1	7	1	0.909090909090909	0.0909090909090909
Loris_tardigradus	61.8666666666666	194	0.5	3	2	0.666666666666667	0.333333333333333
Loxodonta_africana	66	531	0.275	38	9	0.784313725490196	0.215686274509804
Loxodonta_cyclotis	69.3333333333333	208	0.230769230769231	15	3	0.8125	0.1875
Luscinia_rufilata	21	21	0.222222222222222	3	1	0.818181818181818	0.181818181818182
Lutra_lutra	81	64	0	9	1	0.923076923076923	0.0769230769230769
Lutrogale_perspicillata	42	21	0.173913043478261	6	1	0.851851851851852	0.148148148148148
Macaca_fascicularis	52.6142857142857	360	0.194444444444444	36	6	0.837209302325581	0.162790697674419
Macaca_nemestrina	53.2526737967915	605	0.363636363636364	44	14	0.733333333333333	0.266666666666667
Mammuthus_primigenius	62.6666666666667	58	0.0416666666666667	18	1	0.959166666666667	0.0408333333333333
Mammuthus_sp	58.625	81	0.0714285714285714	22	1	0.933333333333333	0.0666666666666667
Marmosa_robinsoni	50.8	508	0.104211405392508	126.5	10	0.905626223091976	0.0943737769080235
Marmosops_caucae	51.95	262	0.0728172499116296	61	5	0.931818181818182	0.0681818181818182
Marmosops_noctivagus	39.75	92	0.038961038961039	67	2	0.9625	0.0375
Martes_americana	61.4	251	0.230769230769231	23	4	0.806451612903226	0.193548387096774
Martes_melampus	29.3333333333333	0	0	5	0	1	0
Martes_zibellina	51.8571428571428	187	0.384615384615385	11	3	0.722222222222222	0.277777777777778
Mastacembelus_brichardi	58	0	0	4	0	1	0
Mastacembelus_congicus	32.7272727272727	123	0.142857142857143	43	3	0.875	0.125
Mauremys_caspica	39.5	50	0.174242424242424	9.5	1	0.846153846153846	0.153846153846154
Mauremys_japonica	75	450	0.15	40	6	0.851063829787234	0.148936170212766
Mauremys_mutica	72.6666666666667	210.5	0.125	21.5	3	0.888888888888889	0.111111111111111
Mauremys_reevesii	155	0	0	4	0	1	0
Mauremys_rivulata	84.6666666666667	0	0	2	0	1	0
Megaloglossus_woermanni	61.6666666666667	127	0.236111111111111	9	2	0.8	0.2
Melanogrammus_aeglefinus	49.5	60	0.333333333333333	2	1	0.666666666666667	0.333333333333333
Melanosuchus_niger	39.3333333333333	43	0.5	3	1	0.666666666666667	0.333333333333333
Melanotaenia_goldiei	33.3333333333333	58	0.0714285714285714	27	2	0.933333333333333	0.0666666666666667
Meles_meles	49.3125	446	0.225352112676056	45	8	0.816091954022989	0.183908045977011
Meriones_libycus	57	170	0.552777777777778	9	3	0.642857142857143	0.357142857142857
Meriones_meridianus	40.9513888888889	295	0.09	88	7	0.917431192660551	0.0825688073394495
Meriones_tamariscinus	58	81	0.0555555555555556	27	1	0.947368421052632	0.0526315789473684
Merlangius_merlangus	110	21	0.0625	8	1	0.941176470588235	0.0588235294117647
Mesoplodon_densirostris	27.2	21	0.0298573975044563	29	1	0.971008403361345	0.0289915966386555
Microcebus_griseorufus	45	58	0.25	5	1	0.8	0.2
Microcebus_lehilahytsara	51.5	21	0.0588235294117647	13	1	0.944444444444444	0.0555555555555556
Microcebus_mittermeieri	106.5	155	0.11437908496732	13	1	0.894736842105263	0.105263157894737
Microcebus_murinus	51.125	142	0.204166666666667	20	3	0.827586206896552	0.172413793103448
Microcebus_myoxinus	54	162	0.333333333333333	8	3	0.741666666666667	0.258333333333333
Microcebus_rufus	49.8461538461538	236	0.0857142857142857	70	4	0.921052631578947	0.0789473684210526
Microcerculus_marginatus	35.6666666666667	64	0.0425724637681159	25	1	0.958333333333333	0.0416666666666667
Micromesistius_poutassou	57.5	94	0.0769230769230769	6	1	0.928571428571429	0.0714285714285714
Micromys_minutus	22.5	64	0.230769230769231	11	2	0.8	0.2
Micronycteris_megalotis	50.375	174	0.087719298245614	47	4	0.919354838709677	0.0806451612903226
Microphysogobio_alticorpus	21	21	0.0909090909090909	13	1	0.916666666666667	0.0833333333333333
Microphysogobio_brevirostris	21	21	0.0444664031620553	5	1	0.956521739130435	0.0434782608695652
Micropteropus_pusillus	46.8333333333333	104	0.0545454545454545	15	1	0.948275862068966	0.0517241379310345
Micropterus_coosae	42.4	242	0.141048824593128	24	5	0.875	0.125
Micropterus_dolomieu	56.6	128	0.666666666666667	4	2	0.6	0.4
Micropterus_floridanus	73	176	0.4	5	2	0.714285714285714	0.285714285714286
Micropterus_henshalli	48.9375	120	0.120261437908497	6	2	0.892708333333333	0.107291666666667
Micropterus_punctulatus	77.1666666666667	160	0.0689655172413793	18.5	2	0.935483870967742	0.0645161290322581
Micropterus_salmoides	36	136	0.577777777777778	8	4	0.6	0.4
Microtus_agrestis	33.1388888888889	157	0.140625	37	5	0.876712328767123	0.123287671232877
Microtus_arvalis	63.75	58	0.0333333333333333	26	1	0.967741935483871	0.032258064516129
Microtus_limnophilus	44.25	177	0.285714285714286	13	4	0.777777777777778	0.222222222222222
Microtus_longicaudus	21	36	0.0784615384615385	19	1	0.925925925925926	0.0740740740740741
Microtus_lusitanicus	21	63	0.111111111111111	35	3	0.9	0.1
Microtus_miurus	21	21	0.0909090909090909	10	1	0.916666666666667	0.0833333333333333
Microtus_obscurus	58	58	0.0666666666666667	6	1	0.9375	0.0625
Microtus_subterraneus	49.3333333333333	100	0.05	41	2	0.952380952380952	0.0476190476190476
Miniopterus_schreibersii	21	42	0.0647482014388489	9	2	0.939189189189189	0.0608108108108108
Mionectes_oleagineus	53.3333333333333	0	0	29.5	0	1	0
Misgurnus_anguillicaudatus	21	63	0.0543478260869565	24	2	0.948453608247423	0.0515463917525773
Misgurnus_nikolskyi	36.6	58	0.123475609756098	4	1	0.890096618357488	0.109903381642512
Mogera_imaizumii	27.75	21	0.0303030303030303	32	1	0.970588235294118	0.0294117647058824
Mogera_robusta	51	21	0.142857142857143	3	1	0.857142857142857	0.142857142857143
Mogera_wogura	45.6666666666667	193	0.102040816326531	48	4	0.907407407407407	0.0925925925925926
Monodelphis_americana	32.3333333333333	149.5	0.0740740740740741	56.5	4	0.931034482758621	0.0689655172413793
Monodelphis_arlindoi	69.5	81	0.0769230769230769	12	1	0.928571428571429	0.0714285714285714
Monodelphis_domestica	49	187	0.113636363636364	40	4	0.897959183673469	0.102040816326531
Monodelphis_glirina	48.6477272727273	302	0.120879120879121	57	7	0.892156862745098	0.107843137254902
Monodelphis_touan	81	102	0.0833333333333333	16	2	0.923076923076923	0.0769230769230769
Monopterus_albus	28.75	100	0.108108108108108	33	3	0.902439024390244	0.0975609756097561
Montivipera_xanthina	31.0666666666667	295.5	0.288461538461538	35.5	9.5	0.776119402985075	0.223880597014925
Morelia_spilota	53.5625	328	0.123076923076923	50	6	0.89041095890411	0.10958904109589
Moxostoma_austrinum	21	63	0.0653622693096377	32	3	0.938271604938272	0.0617283950617284
Moxostoma_congestum	31.7777777777778	79	0.0784313725490196	25	2	0.927272727272727	0.0727272727272727
Moxostoma_erythrurum	89.75	46	0.2	5	1	0.833333333333333	0.166666666666667
Mugil_cephalus	35.5	79	0.0392156862745098	52	2	0.962264150943396	0.0377358490566038
Mungotictis_decemlineata	34	43	0.181818181818182	6	1	0.84412955465587	0.15587044534413
Muntiacus_sp	51	145	0.0857142857142857	38	3	0.921052631578947	0.0789473684210526
Mus_caroli	43	79	0.0606060606060606	25	2	0.942857142857143	0.0571428571428571
Mus_minutoides	30.9666666666667	180	0.11864406779661	51	6	0.893939393939394	0.106060606060606
Mus_musculus	38.25	100	0.107142857142857	22	2	0.903225806451613	0.0967741935483871
Mus_musculus_castaneus	24	45	0.0666666666666667	14	1	0.9375	0.0625
Mus_musculus_domesticus	68.9333333333334	58	0.333333333333333	5	2	0.75	0.25
Mus_musculus_molossinus	21.25	42	0.0967741935483871	3	1	0.909090909090909	0.0909090909090909
Mus_musculus_musculus	61	101	0.333333333333333	6	2	0.75	0.25
Mustela_erminea	58	58	0.166666666666667	4	1	0.857142857142857	0.142857142857143
Mustela_frenata	39.5	99	0.230769230769231	11	2	0.8125	0.1875
Mustela_nivalis	69.5	0	0	12	0	1	0
Mustela_sibirica	58.75	58	0.0910931174089069	6	1	0.904761904761905	0.0952380952380952
Myioborus_miniatus	55	116	0.0857142857142857	14	2	0.921052631578947	0.0789473684210526
Myodes_glareolus	58	58	0.0833333333333333	10	1	0.923076923076923	0.0769230769230769
Myodes_rufocanus	22	0	0	11	0	1	0
Myodes_rutilus	142	81	0.0303030303030303	26	1	0.970588235294118	0.0294117647058824
Myonycteris_torquata	21	0	0	8	0	1	0
Myotis_albescens	34.5454545454545	184	0.142857142857143	24	5	0.868534482758621	0.131465517241379
Myotis_aurascens	49.2833333333333	365	0.126666666666667	51	8	0.887573964497041	0.112426035502959
Myotis_davidii	51	67	0.133333333333333	12	2	0.882352941176471	0.117647058823529
Myotis_ikonnikovi	44.7142857142857	58	0.04	22	1	0.961538461538462	0.0384615384615385
Myotis_macrodactylus	22	21	0.0416666666666667	6	1	0.923076923076923	0.0769230769230769
Myotis_myotis	24	36	0.1	25	1	0.909090909090909	0.0909090909090909
Myotis_mystacinus	41.5	166	0.0833333333333333	36	3	0.923076923076923	0.0769230769230769
Myotis_nattereri	55.0952380952381	829	0.209876543209877	75	13	0.824742268041237	0.175257731958763
Myotis_sp	52.6842105263158	795	0.12	125	16	0.892857142857143	0.107142857142857
Myotis_velifer	34.5	67	0.107142857142857	16	2	0.903225806451613	0.0967741935483871
Myxocyprinus_asiaticus	27	21	0.0811688311688312	5	1	0.925	0.075
Naja_atra	58.75	129	0.195121951219512	5	2	0.836734693877551	0.163265306122449
Nannoperca_australis	31.3333333333333	146	0.210526315789474	22	4	0.826086956521739	0.173913043478261
Nannoperca_obscura	62.6666666666667	94	0.230769230769231	12	2	0.8125	0.1875
Nannospalax_ehrenbergi	52.9333333333334	474	0.180194805194805	56	9	0.847319347319347	0.152680652680653
Nannospalax_leucodon	67.8	415	0.4	17	6	0.714285714285714	0.285714285714286
Nannospalax_nehringi	58	672	0.19047619047619	84	12	0.84	0.16
Nanonycteris_veldkampii	21	21	0.25	3	1	0.8	0.2
Nanorana_parkeri	41.6666666666667	58	0.0930232558139535	5	1	0.914893617021277	0.0851063829787234
Napaeozapus_insignis	48.625	259	0.0769230769230769	115	6	0.928571428571429	0.0714285714285714
Natrix_maura	18	36	0.236842105263158	6	2	0.808510638297872	0.191489361702128
Natrix_natrix	21.1666666666667	106	0.10819397993311	51	4	0.901960784313726	0.0980392156862745
Natrix_tessellata	41.5833333333333	375	0.296676441837732	29	9	0.767441860465116	0.232558139534884
Neodon_irene	29.3333333333333	67	0.163636363636364	13	2	0.859375	0.140625
Neogobius_fluviatilis	39.5	46	0.0954545454545455	9	1	0.909090909090909	0.0909090909090909
Neogobius_pallasi	37	74	0.25	8	2	0.8	0.2
Neomys_fodiens	39	22	0.032258064516129	28	1	0.96875	0.03125
Neophocaena_phocaenoides	40	79	0.3	8	2	0.769230769230769	0.230769230769231
Neosalanx_taihuensis	21	42	0.4	3	1	0.714285714285714	0.285714285714286
Neotoma_albigula	32.25	67	0.333333333333333	8	2	0.75	0.25
Neotrygon_kuhlii	21	42	0.146428571428571	17	2	0.869565217391304	0.130434782608696
Niviventer_andersoni	49.5454545454545	183	0.154929577464789	23	4	0.857142857142857	0.142857142857143
Niviventer_bukit	53.2857142857143	81	0.55	3	1	0.615384615384615	0.384615384615385
Niviventer_confucianus	35.9	100	0.0555555555555556	52	3	0.947368421052632	0.0526315789473684
Niviventer_excelsior	40.5625	247	0.13597842835131	59	7	0.88	0.12
Niviventer_fulvescens	33.125	229	0.0869565217391304	84	8	0.92	0.08
Niviventer_sp	34.5	58	0.0372685185185185	74.5	1	0.964070567986231	0.0359294320137694
Noctilio_albiventris	21	21	0.0333333333333333	59	1	0.967741935483871	0.032258064516129
Noctilio_leporinus	103.333333333333	0	0	12	0	1	0
Nomascus_gabriellae	54.5	116	0.381818181818182	6	2	0.714285714285714	0.285714285714286
Nomascus_leucogenys	58	79	0.333333333333333	3	2	0.75	0.25
Nomascus_siki	40.8	204	0.181878306878307	28	4	0.84375	0.15625
Noturus_albater	21	0	0	4	0	1	0
Noturus_exilis	43.2857142857143	303	0.19189852700491	34	5	0.838709677419355	0.161290322580645
Noturus_hildebrandi	37.5	178	0.240998838559814	41	6	0.803921568627451	0.196078431372549
Noturus_miurus	48.2727272727273	256.5	0.297297297297297	29	6	0.770833333333333	0.229166666666667
Noturus_phaeus	36.5	120	0.195101351351351	25.5	3	0.836782968657599	0.163217031342401
Nyctereutes_procyonoides	52	268	0.333333333333333	19	4	0.75	0.25
Nycticebus_bengalensis	63.5	255	0.4	9	4	0.714285714285714	0.285714285714286
Nycticebus_pygmaeus	59.6666666666667	143	0.4	4	2	0.714285714285714	0.285714285714286
Ochotona_collaris	33.3333333333333	100	0.6	6	3	0.625	0.375
Ochotona_curzoniae	51	151	0.217391304347826	18	3	0.821428571428571	0.178571428571429
Ochotona_hyperborea	22	44	0.0909090909090909	18	2	0.916666666666667	0.0833333333333333
Ochotona_princeps	44.3333333333333	100	0.0625	40	2	0.941176470588235	0.0588235294117647
Ochotona_rufescens	35.6269841269841	94	0.142857142857143	4	3	0.875	0.125
Ochotona_sp	45.3883928571428	504	0.0860215053763441	126	11	0.920792079207921	0.0792079207920792
Ochotona_thibetana	35.875	275	0.166666666666667	46	7	0.857142857142857	0.142857142857143
Odocoileus_virginianus	47.5	95	0.0833333333333333	23	2	0.923076923076923	0.0769230769230769
Oncorhynchus_kisutch	39.5	79	0.666666666666667	3	2	0.571428571428571	0.428571428571429
Oncorhynchus_mykiss	99	102	0.5	4	1	0.666666666666667	0.333333333333333
Oncorhynchus_nerka	21	21	0.2	4	1	0.833333333333333	0.166666666666667
Onychodactylus_fischeri	43.5151515151515	1247	0.269063706563707	78	18	0.787234042553192	0.212765957446809
Onychodactylus_koreanus	66.5	155	0.148148148148148	20	2	0.870967741935484	0.129032258064516
Opsariichthys_bidens	36.6	128	0.0384615384615385	37	2	0.962962962962963	0.037037037037037
Opsariichthys_hainanensis	70.75	66	0.117647058823529	17	2	0.894736842105263	0.105263157894737
Opsariichthys_uncirostris	49.4	0	0	20	0	1	0
Orcinus_orca	24	24	0.333333333333333	3	1	0.75	0.25
Oreochromis_niloticus	53.125	324	0.0784313725490196	86	7	0.927272727272727	0.0727272727272727
Orestias_agassizii	21	21	0.166666666666667	5	1	0.857142857142857	0.142857142857143
Ornithorhynchus_anatinus	41.3333333333333	160	0.315789473684211	8	3	0.76	0.24
Oryzias_latipes	28.2916666666667	88	0.0486111111111111	31	3	0.95364238410596	0.0463576158940397
Oryzomys_texensis	23	21	0.0769230769230769	8	1	0.928571428571429	0.0714285714285714
Osmerus_mordax	60	0	0	5	0	1	0
Osteochilus_salsburyi	56	21	0.225	2	1	0.8	0.2
Otus_elegans	49.2	246	0.333333333333333	13	5	0.75	0.25
Ovis_ammon	52.375	104	0.125	12	2	0.888888888888889	0.111111111111111
Ovis_aries	56	56	0.5	3	1	0.666666666666667	0.333333333333333
Ovis_canadensis	62.5	98	0.333333333333333	5	2	0.714285714285714	0.285714285714286
Ovis_orientalis	52	46	0.111111111111111	7	1	0.9	0.1
Ovis_vignei	81	146	0.222222222222222	10	2	0.818181818181818	0.181818181818182
Pachytriton_archospotus	35.7142857142857	138	0.388888888888889	15	4	0.72	0.28
Pachytriton_brevipes	39.3084415584415	404	0.223611111111111	44	10	0.816326530612245	0.183673469387755
Pachytriton_feii	40.1666666666667	104	0.156395348837209	4	3	0.827083333333333	0.172916666666667
Pachytriton_granulosus	41.7142857142857	341	0.346989966555184	22	7	0.741935483870968	0.258064516129032
Pachytriton_labiatus	38.2615384615384	310	0.2	25	6	0.833333333333333	0.166666666666667
Pachytriton_xanthospilos	53.1	434	0.236586493987049	44	10	0.806451612903226	0.193548387096774
Pagellus_acarne	64	64	0.00888906447534766	10	1	0.991150442477876	0.00884955752212389
Paguma_larvata	83.5	0	0	4	0	1	0
Pampus_argenteus	52.3636363636364	496	0.0923076923076923	128	9	0.915492957746479	0.0845070422535211
Pan_paniscus	59.3333333333333	282	0.875	7	5	0.533333333333333	0.466666666666667
Pan_troglodytes	51.8	259	0.333333333333333	13	5	0.75	0.25
Pandion_haliaetus	41	21	0.0476190476190476	19	1	0.954545454545455	0.0454545454545455
Panthera_leo	51.875	162	0.5	6	4	0.666666666666667	0.333333333333333
Panthera_pardus	51	124	0.136363636363636	21	3	0.88	0.12
Panthera_tigris	75.1666666666667	105	0.4	4	2	0.666666666666667	0.333333333333333
Pantodon_buchholzi	48.85	194	0.183206106870229	1	2	0.840764331210191	0.159235668789809
Papio_anubis	54.5	433	0.529411764705882	15	9	0.653846153846154	0.346153846153846
Papio_cynocephalus	54.6527777777778	999	0.512820512820513	39	18	0.661016949152542	0.338983050847458
Papio_hamadryas	77.5	81	0.267857142857143	6	1	0.777777777777778	0.222222222222222
Papio_ursinus	45.0476190476191	759	0.452380952380952	40	16	0.688524590163934	0.311475409836066
Paradoxornis_webbianus	21	21	0.1	11	1	0.909090909090909	0.0909090909090909
Paradoxurus_hermaphroditus	52.05	91.5	0.112698412698413	50	2	0.898717948717949	0.101282051282051
Paramisgurnus_dabryanus	56	142	0.108187134502924	12	2	0.9	0.1
Pararasbora_moltrechti	76.1666666666667	84	0.285714285714286	4	1	0.666666666666667	0.333333333333333
Parus_major	43.25	135.5	0.142857142857143	22.5	3	0.875	0.125
Pecari_tajacu	40.8333333333333	306	0.185185185185185	43	7	0.84375	0.15625
Pelodiscus_sinensis	47.7777777777778	21	0.121428571428571	19.5	1	0.892045454545455	0.107954545454545
Pelophylax_nigromaculatus	45	79	0.0294117647058824	75	2	0.971428571428571	0.0285714285714286
Perca_flavescens	44.9	218	0.408333333333333	12	3.5	0.705882352941177	0.294117647058824
Perccottus_glenii	31.3333333333333	0	0	14	0	1	0
Percina_burtoni	24.6666666666667	0	0	5	0	1	0
Percina_evides	32.25	100	0.103448275862069	29	2	0.90625	0.09375
Percina_phoxocephala	76.25	126	0.125	9	1	0.888888888888889	0.111111111111111
Percina_rex	21.5	0	0	4	0	1	0
Percina_uranidea	58	58	0.142857142857143	5	1	0.875	0.125
Percina_vigil	58.6666666666667	0	0	2	0	1	0
Peromyscus_guatemalensis	40.3	283	0.133333333333333	49	7	0.882352941176471	0.117647058823529
Peromyscus_keeni	64	64	0.183333333333333	7	1	0.845238095238095	0.154761904761905
Peromyscus_maniculatus	36.5	151.5	0.158492822966507	44	4.5	0.86319073083779	0.13680926916221
Peromyscus_mexicanus	35.7777777777778	285	0.113924050632911	70	8	0.897727272727273	0.102272727272727
Peromyscus_pectoralis	50.4	83	0.0615384615384615	43	3	0.942028985507246	0.0579710144927536
Peromyscus_polionotus	21	21	0.25	4	1	0.8	0.2
Peromyscus_sp	40.4666666666667	140	0.289915966386555	7	3	0.772727272727273	0.227272727272727
Peromyscus_truei	39.85	166	0.113636363636364	44	5	0.897959183673469	0.102040816326531
Petaurista_leucogenys	61.6666666666667	99	0.125	14	2	0.888888888888889	0.111111111111111
Phasianus_colchicus	45.6666666666667	79	0.5	4	2	0.666666666666667	0.333333333333333
Philypnodon_grandiceps	22	42	0.0909090909090909	21	2	0.916666666666667	0.0833333333333333
